channel,context,test,source,target,minimum_family_adjusted_p,maximum_absolute_effect,significant_cells,tested_cells
endpoint_mean,baseline,effect,SIA,SMB,0.1199493408203125,0.1216259822249412,0,24
endpoint_mean,baseline,effect,SMB,ASJ,0.122161865234375,0.1033263280987739,0,24
endpoint_mean,baseline,effect,URB,CEP,0.1249237060546875,0.1050153151154518,0,24
endpoint_mean,baseline,effect,RIA,RME,0.1285247802734375,0.1469064950942993,0,24
endpoint_mean,baseline,effect,AVD,RIA,0.13140869140625,0.142667070031166,0,24
endpoint_mean,baseline,effect,ASG,ASH,0.145904541015625,0.105849452316761,0,24
endpoint_mean,baseline,effect,IL2,ALA,0.146270751953125,0.0810523927211761,0,24
endpoint_mean,baseline,effect,FLP,AIZ,0.1470794677734375,0.0884035155177116,0,24
endpoint_mean,baseline,effect,ASG,ADL,0.1471710205078125,0.1079016327857971,0,24
endpoint_mean,baseline,lag_minus_1,SAA,RIB,0.1475982666015625,0.1602696776390075,0,18
endpoint_mean,baseline,effect,URB,FLP,0.150238037109375,0.1106876730918884,0,24
endpoint_mean,baseline,effect,RIH,AVK,0.1519012451171875,0.0708518028259277,0,24
endpoint_mean,baseline,effect,ASJ,ADE,0.1522674560546875,0.0791768506169319,0,24
endpoint_mean,baseline,effect,AVD,ASK,0.1529998779296875,0.0807496011257171,0,24
endpoint_mean,baseline,effect,SAA,AVE,0.153900146484375,0.1404614448547363,0,24
endpoint_mean,baseline,effect,ALA,AVH,0.1555938720703125,0.109692744910717,0,24
endpoint_mean,baseline,effect,ASK,RIC,0.15594482421875,0.1309406906366348,0,24
endpoint_mean,baseline,effect,RIH,IL1,0.1582489013671875,0.0782768130302429,0,24
endpoint_mean,baseline,effect,RMH,URX,0.1592864990234375,0.0625214725732803,0,24
endpoint_mean,baseline,effect,ADE,IL2,0.162017822265625,0.0572311244904994,0,24
endpoint_mean,baseline,effect,AVD,ASH,0.162750244140625,0.1010560318827629,0,24
endpoint_mean,baseline,effect,AVK,SIA,0.164215087890625,0.0670503377914428,0,24
endpoint_mean,baseline,effect,AIM,AIY,0.1726531982421875,0.1046092137694358,0,24
endpoint_mean,baseline,effect,RIC,URA,0.1731719970703125,0.0769677609205246,0,24
endpoint_mean,baseline,effect,CEP,AVB,0.1735992431640625,0.121996484696865,0,24
endpoint_mean,baseline,effect,ASG,ADF,0.1782989501953125,0.1240880936384201,0,24
endpoint_mean,baseline,effect,RMH,RMF,0.182464599609375,0.1259118467569351,0,24
endpoint_mean,baseline,effect,RIA,SAA,0.184417724609375,0.1291233748197555,0,24
endpoint_mean,baseline,effect,RMF,RIV,0.1845245361328125,0.0884982645511627,0,24
endpoint_mean,baseline,effect,AVJ,URX,0.1846771240234375,0.101015031337738,0,24
endpoint_mean,baseline,effect,RIC,RMH,0.1859893798828125,0.1064983010292053,0,24
endpoint_mean,baseline,effect,URX,AWB,0.1861724853515625,0.0745213404297828,0,24
endpoint_mean,baseline,effect,RMD,SMD,0.18896484375,0.1901912689208984,0,24
endpoint_mean,baseline,effect,AUA,RIA,0.1920318603515625,0.1307272166013717,0,24
endpoint_mean,baseline,effect,RIH,RID,0.1939697265625,0.1002598330378532,0,24
endpoint_mean,baseline,effect,IL1,ALA,0.19476318359375,0.0859220623970031,0,24
endpoint_mean,baseline,effect,SAA,SMB,0.1951904296875,0.1593102067708969,0,24
endpoint_mean,baseline,effect,OLL,RIM,0.1983642578125,0.1491879820823669,0,24
endpoint_mean,baseline,effect,URX,BAG,0.2023162841796875,0.1097591444849968,0,24
endpoint_mean,baseline,effect,AVJ,IL1,0.2039337158203125,0.0795008316636085,0,24
endpoint_mean,baseline,effect,RMD,AFD,0.203948974609375,0.1145659312605857,0,24
endpoint_log_sd,baseline,effect,IL2,RIV,0.2074737548828125,0.0831957682967186,0,24
endpoint_mean,baseline,effect,SIA,AFD,0.2075347900390625,0.1095831841230392,0,24
endpoint_mean,baseline,effect,ADE,RIC,0.2085418701171875,0.0811418741941452,0,24
endpoint_mean,baseline,effect,RMH,RIP,0.209686279296875,0.0856947898864746,0,24
endpoint_mean,baseline,effect,URX,URB,0.21490478515625,0.0544654056429863,0,24
endpoint_mean,baseline,effect,AVD,URB,0.2187652587890625,0.0856646746397018,0,24
endpoint_mean,baseline,effect,URX,RIV,0.2216339111328125,0.1003282889723777,0,24
endpoint_mean,baseline,effect,RMF,RMH,0.2263031005859375,0.1588814258575439,0,24
endpoint_mean,baseline,effect,AIM,AVH,0.232635498046875,0.0680988729000091,0,24
endpoint_mean,baseline,effect,AUA,SAA,0.235260009765625,0.09328643232584,0,24
endpoint_mean,baseline,effect,AVK,AVH,0.2371368408203125,0.0843679383397102,0,24
endpoint_mean,baseline,effect,RIP,AIM,0.2379150390625,0.0701587870717048,0,24
endpoint_mean,baseline,effect,SAA,AUA,0.2496795654296875,0.0904379785060882,0,24
endpoint_mean,baseline,effect,RMH,IL1,0.2502288818359375,0.0506060272455215,0,24
endpoint_mean,baseline,effect,RMH,AVD,0.2519683837890625,0.1242225468158721,0,24
endpoint_mean,baseline,effect,AUA,URY,0.2529144287109375,0.1092049777507782,0,24
endpoint_mean,baseline,effect,URA,ADE,0.254669189453125,0.0702691599726677,0,24
endpoint_mean,baseline,effect,OLL,AVA,0.255157470703125,0.1412035077810287,0,24
endpoint_mean,baseline,effect,URA,AVE,0.25592041015625,0.1264253109693527,0,24
endpoint_mean,baseline,effect,RIP,URX,0.2569732666015625,0.071984514594078,0,24
endpoint_mean,baseline,effect,IL2,SIA,0.2630462646484375,0.0952165275812149,0,24
endpoint_mean,baseline,effect,ASG,SAA,0.2647705078125,0.0798040032386779,0,24
endpoint_mean,baseline,effect,AVD,RIC,0.2691192626953125,0.1125092431902885,0,24
endpoint_mean,baseline,effect,CEP,RIC,0.2826385498046875,0.0941129550337791,0,24
endpoint_mean,baseline,effect,AIZ,RIH,0.283050537109375,0.1038899794220924,0,24
endpoint_mean,baseline,effect,CEP,SIA,0.284393310546875,0.0972481667995452,0,24
endpoint_mean,baseline,effect,SAA,URY,0.2893829345703125,0.1344731003046035,0,24
endpoint_mean,baseline,effect,RID,CEP,0.2919158935546875,0.0869533792138099,0,24
endpoint_mean,baseline,effect,RIC,SIA,0.29193115234375,0.0837932899594307,0,24
endpoint_mean,baseline,effect,AIM,IL2,0.29620361328125,0.0768386423587799,0,24
endpoint_mean,baseline,effect,RIP,AWA,0.3011016845703125,0.0956486091017723,0,24
endpoint_mean,baseline,effect,AIY,RIA,0.3036956787109375,0.0919270738959312,0,24
endpoint_mean,baseline,effect,URX,ADF,0.3041839599609375,0.0655883476138114,0,24
endpoint_mean,baseline,effect,AVD,IL1,0.3104705810546875,0.0989549979567527,0,24
endpoint_mean,baseline,effect,RIA,ASH,0.31390380859375,0.1240541338920593,0,24
endpoint_mean,baseline,effect,CEP,RIA,0.314422607421875,0.0897796899080276,0,24
endpoint_mean,baseline,effect,RIP,ADF,0.3188629150390625,0.0856789499521255,0,24
endpoint_mean,baseline,effect,IL2,AIM,0.33056640625,0.0751106142997741,0,24
endpoint_mean,baseline,lag_minus_1,SAA,RIH,0.333831787109375,0.1567610949277877,0,18
endpoint_mean,baseline,effect,URB,URX,0.335845947265625,0.0868446081876754,0,24
endpoint_mean,baseline,effect,AIM,URX,0.344879150390625,0.0821897014975547,0,24
endpoint_mean,baseline,effect,RIA,URA,0.3450775146484375,0.0566540658473968,0,24
endpoint_mean,baseline,effect,SIA,AUA,0.3516082763671875,0.1607256829738617,0,24
endpoint_mean,baseline,effect,CEP,FLP,0.35430908203125,0.0633295252919197,0,24
endpoint_mean,baseline,effect,AVD,AIZ,0.3584747314453125,0.1162517592310905,0,24
endpoint_mean,baseline,effect,ADF,AWA,0.363922119140625,0.1488128304481506,0,24
endpoint_mean,baseline,effect,RIP,ADL,0.3685455322265625,0.0776611194014549,0,24
endpoint_mean,baseline,effect,AIM,AVE,0.3687286376953125,0.0684966221451759,0,24
endpoint_mean,baseline,effect,URX,RIP,0.3700408935546875,0.0874567031860351,0,24
endpoint_mean,baseline,effect,URA,AIY,0.37127685546875,0.1023797392845153,0,24
endpoint_mean,baseline,lag_minus_1,RMD,AWB,0.37359619140625,0.1653308570384979,0,18
endpoint_mean,baseline,effect,OLL,AVH,0.3767242431640625,0.1145675703883171,0,24
endpoint_mean,baseline,effect,URX,ASJ,0.3814697265625,0.0825371295213699,0,24
endpoint_mean,baseline,effect,AIM,SMB,0.383941650390625,0.0858108475804328,0,24
endpoint_mean,baseline,effect,ADF,AVD,0.3840789794921875,0.0479251034557819,0,24
endpoint_mean,baseline,effect,RMD,FLP,0.39154052734375,0.1274214386940002,0,24
endpoint_mean,baseline,lag_minus_1,OLL,URA,0.3943023681640625,0.0757140591740608,0,18
endpoint_log_sd,baseline,effect,ASJ,ADE,0.4033203125,0.027522724121809,0,24
endpoint_mean,baseline,effect,RIC,RME,0.40362548828125,0.1151963025331497,0,24
endpoint_mean,baseline,effect,RIA,AVB,0.4092559814453125,0.1772779077291488,0,24
endpoint_mean,baseline,effect,SMB,AIY,0.4114837646484375,0.0913633108139038,0,24
endpoint_mean,baseline,effect,URX,AVH,0.41632080078125,0.0974864810705185,0,24
endpoint_mean,baseline,effect,RMH,RMD,0.4221038818359375,0.0844509303569793,0,24
endpoint_mean,baseline,effect,AVJ,AVB,0.4246063232421875,0.1476971209049224,0,24
endpoint_mean,baseline,effect,RIA,ALA,0.4263153076171875,0.0904574766755104,0,24
endpoint_mean,baseline,effect,ADL,RIB,0.4283447265625,0.246387094259262,0,24
endpoint_mean,baseline,effect,URB,RMF,0.4402618408203125,0.103129468858242,0,24
endpoint_mean,baseline,effect,RMD,RIP,0.4438934326171875,0.1460796296596527,0,24
endpoint_mean,baseline,effect,AVJ,ASI,0.445068359375,0.100044310092926,0,24
endpoint_mean,baseline,effect,RID,SMB,0.451873779296875,0.0908976420760154,0,24
endpoint_mean,baseline,effect,ADF,AIY,0.45245361328125,0.0926983281970024,0,24
endpoint_mean,baseline,effect,RIC,AWC,0.45587158203125,0.0792366042733192,0,24
endpoint_mean,baseline,effect,RMD,AVA,0.456573486328125,0.2121515870094299,0,24
endpoint_mean,baseline,effect,RMD,AVH,0.45855712890625,0.1228705272078514,0,24
endpoint_mean,baseline,effect,IL1,ASG,0.4598846435546875,0.0580283813178539,0,24
endpoint_mean,baseline,effect,URX,ALA,0.467620849609375,0.074100024998188,0,24
endpoint_mean,baseline,effect,ALA,URX,0.4711151123046875,0.1456388682126999,0,24
endpoint_mean,baseline,effect,ASG,AWA,0.4712371826171875,0.1665424406528473,0,24
endpoint_mean,baseline,effect,RIC,OLQ,0.474822998046875,0.0772528424859047,0,24
endpoint_mean,baseline,lag_minus_1,ADL,ASH,0.47491455078125,0.1123283207416534,0,18
endpoint_mean,baseline,effect,IL1,RIC,0.47509765625,0.0866514220833778,0,24
endpoint_mean,baseline,effect,AVD,AVK,0.4828643798828125,0.0774245038628578,0,24
endpoint_mean,baseline,effect,RID,RIP,0.495147705078125,0.0715229734778404,0,24
endpoint_mean,baseline,effect,SIA,ASI,0.4966278076171875,0.1072150319814682,0,24
endpoint_mean,baseline,effect,ASG,URA,0.5018463134765625,0.0786865353584289,0,24
endpoint_mean,baseline,effect,ASK,AIY,0.5090789794921875,0.1902093142271042,0,24
endpoint_mean,baseline,effect,URA,ASJ,0.5094146728515625,0.1041470244526863,0,24
endpoint_mean,baseline,effect,ADF,ASG,0.5150146484375,0.1088880896568298,0,24
endpoint_mean,baseline,effect,SMB,CEP,0.521331787109375,0.0638638436794281,0,24
endpoint_mean,baseline,effect,URA,ALA,0.521697998046875,0.0733498707413673,0,24
endpoint_mean,baseline,effect,ASJ,BAG,0.523834228515625,0.0703181847929954,0,24
endpoint_mean,baseline,lag_minus_1,ADF,AWA,0.532989501953125,0.150331974029541,0,18
endpoint_mean,baseline,effect,OLL,AWC,0.5350189208984375,0.1311184167861938,0,24
endpoint_mean,baseline,effect,ASK,AIM,0.5440673828125,0.1047898381948471,0,24
endpoint_mean,baseline,effect,AIM,RMF,0.5450286865234375,0.0749602988362312,0,24
endpoint_mean,baseline,effect,AVK,RMH,0.54705810546875,0.1040231958031654,0,24
endpoint_mean,baseline,effect,AUA,RIV,0.5508880615234375,0.1179936528205871,0,24
endpoint_mean,baseline,effect,ALA,RMH,0.55804443359375,0.1244083046913147,0,24
endpoint_mean,baseline,effect,ASG,ALA,0.5767974853515625,0.1131965145468711,0,24
endpoint_mean,baseline,effect,ALA,ASH,0.5845794677734375,0.1187586933374404,0,24
endpoint_mean,baseline,effect,ASG,IL1,0.585113525390625,0.0713040083646774,0,24
endpoint_mean,baseline,effect,SMB,AWA,0.5865631103515625,0.0888194665312767,0,24
endpoint_mean,baseline,effect,FLP,URA,0.58990478515625,0.0519235990941524,0,24
endpoint_mean,baseline,effect,RMF,SMD,0.59417724609375,0.1082098186016082,0,24
endpoint_mean,baseline,effect,ADL,ASE,0.598480224609375,0.1415544301271438,0,24
endpoint_mean,baseline,effect,RIC,AWB,0.5990142822265625,0.107029989361763,0,24
endpoint_mean,baseline,effect,SIA,AIZ,0.6064605712890625,0.1420764029026031,0,24
endpoint_mean,baseline,effect,FLP,URB,0.612579345703125,0.0467427000403404,0,24
endpoint_mean,baseline,effect,AIZ,ASJ,0.6248321533203125,0.1095103695988655,0,24
endpoint_mean,baseline,effect,RMH,AIY,0.6264801025390625,0.0923834443092346,0,24
endpoint_mean,baseline,effect,AIY,IL1,0.62652587890625,0.0603354945778846,0,24
endpoint_mean,baseline,lag_minus_1,ADF,AFD,0.6269683837890625,0.1417036354541778,0,18
endpoint_mean,baseline,effect,SIA,CEP,0.6290130615234375,0.1041426584124565,0,24
endpoint_mean,baseline,effect,RIH,ASE,0.6309661865234375,0.1439693719148636,0,24
endpoint_mean,baseline,effect,ASK,AWB,0.6316680908203125,0.1409516185522079,0,24
endpoint_mean,baseline,effect,ADL,RMD,0.6473541259765625,0.1351082623004913,0,24
endpoint_mean,baseline,effect,AVJ,AVK,0.6504669189453125,0.0906658470630645,0,24
endpoint_mean,baseline,effect,ASJ,SIA,0.6752166748046875,0.077114887535572,0,24
endpoint_mean,baseline,effect,ADL,AIY,0.6820068359375,0.1398335844278335,0,24
endpoint_mean,baseline,effect,FLP,RIP,0.70318603515625,0.0530479326844215,0,24
endpoint_mean,baseline,effect,SAA,RMF,0.7033233642578125,0.1008522734045982,0,24
endpoint_mean,baseline,effect,SIA,AWA,0.7057037353515625,0.1139269024133682,0,24
endpoint_mean,baseline,effect,RMD,ADE,0.707305908203125,0.1025796234607696,0,24
endpoint_mean,baseline,effect,URA,BAG,0.7115478515625,0.1106098294258117,0,24
endpoint_mean,baseline,effect,AIY,IL2,0.717132568359375,0.0601539313793182,0,24
endpoint_mean,baseline,effect,RID,RMH,0.7253875732421875,0.1413140743970871,0,24
endpoint_mean,baseline,effect,RMD,AWC,0.7359771728515625,0.0878041386604309,0,24
endpoint_mean,baseline,effect,RIC,RIA,0.7360382080078125,0.0945972949266433,0,24
endpoint_mean,baseline,effect,AVJ,SMB,0.7391357421875,0.1154159605503082,0,24
endpoint_mean,baseline,effect,ASK,ADF,0.743072509765625,0.110087938606739,0,24
endpoint_mean,baseline,effect,SAA,RIC,0.745025634765625,0.0873320177197456,0,24
endpoint_mean,baseline,effect,RIP,AVD,0.7472381591796875,0.0917483940720558,0,24
endpoint_mean,baseline,effect,AUA,RMH,0.7544708251953125,0.1016182973980903,0,24
endpoint_mean,baseline,effect,RIP,RID,0.7631988525390625,0.0963488295674324,0,24
endpoint_log_sd,baseline,effect,OLL,URX,0.7640533447265625,0.048573225736618,0,24
endpoint_mean,baseline,effect,AIM,RMH,0.7644500732421875,0.0861504524946212,0,24
endpoint_mean,baseline,effect,URB,ASK,0.769256591796875,0.0837588161230087,0,24
endpoint_mean,baseline,effect,RID,URX,0.7716064453125,0.1021433472633361,0,24
endpoint_mean,baseline,effect,AVJ,RID,0.7716522216796875,0.0980818569660186,0,24
endpoint_mean,baseline,effect,AUA,AVH,0.772064208984375,0.1073018014430999,0,24
endpoint_mean,baseline,effect,SMB,RID,0.7760467529296875,0.0963703244924545,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,RID,CEP,0.77960205078125,0.092641182243824,0,18
endpoint_mean,baseline,effect,AIY,AUA,0.781219482421875,0.0696466341614723,0,24
endpoint_log_sd,baseline,effect,AVK,RIP,0.7852630615234375,0.0214162003248929,0,24
endpoint_mean,baseline,effect,RMH,AVA,0.788116455078125,0.1738554984331131,0,24
endpoint_mean,baseline,effect,IL2,FLP,0.7885589599609375,0.0749010443687439,0,24
endpoint_mean,baseline,effect,RMH,RIA,0.7889404296875,0.0872895792126655,0,24
endpoint_mean,baseline,effect,AIZ,RME,0.79388427734375,0.0848356485366821,0,24
endpoint_mean,baseline,effect,IL2,AUA,0.79425048828125,0.0739023759961128,0,24
endpoint_mean,baseline,effect,ASJ,AVK,0.7965850830078125,0.0493744052946567,0,24
endpoint_mean,baseline,effect,AUA,AWC,0.79693603515625,0.070317193865776,0,24
endpoint_mean,baseline,effect,AIM,SMD,0.79803466796875,0.1049378141760826,0,24
endpoint_mean,baseline,effect,RID,RIV,0.80450439453125,0.0946932807564735,0,24
endpoint_mean,baseline,effect,IL2,URX,0.8070526123046875,0.1199034079909324,0,24
endpoint_mean,baseline,effect,AVD,RIP,0.8075408935546875,0.1159257814288139,0,24
endpoint_mean,baseline,effect,IL2,AVD,0.8150787353515625,0.0950712412595748,0,24
endpoint_mean,baseline,effect,ASK,CEP,0.815521240234375,0.1157270967960357,0,24
endpoint_log_sd,onset_minus_baseline,effect,AIY,ADE,0.8184051513671875,0.0339321158826351,0,24
endpoint_mean,baseline,effect,FLP,OLL,0.8208465576171875,0.0619775056838989,0,24
endpoint_mean,baseline,effect,OLL,AWA,0.8213958740234375,0.100198708474636,0,24
endpoint_mean,baseline,effect,AVK,BAG,0.824005126953125,0.0686114579439163,0,24
endpoint_mean,onset_minus_baseline,effect,ASK,ASE,0.827392578125,0.0982392281293869,0,24
endpoint_mean,baseline,effect,ADF,AVH,0.832122802734375,0.0709284096956253,0,24
endpoint_mean,baseline,effect,RID,RIB,0.8366546630859375,0.1415536105632782,0,24
endpoint_log_sd,baseline,effect,ADL,ADF,0.8452911376953125,0.062657706439495,0,24
endpoint_mean,baseline,effect,AUA,SIA,0.8490447998046875,0.0883179828524589,0,24
endpoint_log_sd,baseline,effect,OLL,AIB,0.8519287109375,0.0469700396060943,0,24
endpoint_mean,baseline,effect,ADL,AVB,0.8529815673828125,0.1847009658813476,0,24
endpoint_mean,baseline,effect,AVK,ASG,0.8536224365234375,0.0622841604053974,0,24
endpoint_mean,baseline,effect,AIY,AVK,0.8543853759765625,0.0743094980716705,0,24
endpoint_mean,baseline,effect,URX,ASH,0.8576202392578125,0.0852033942937851,0,24
endpoint_log_sd,baseline,effect,ASK,RIP,0.858154296875,0.0557237155735492,0,24
endpoint_mean,baseline,effect,RID,AVB,0.8650665283203125,0.1228362694382667,0,24
endpoint_mean,baseline,effect,RMH,ASJ,0.8651275634765625,0.126976653933525,0,24
endpoint_mean,baseline,effect,RMD,RIA,0.8659210205078125,0.1795738786458969,0,24
endpoint_mean,baseline,effect,AVJ,RIC,0.868682861328125,0.0997861921787262,0,24
endpoint_mean,baseline,effect,RMD,RIH,0.8779754638671875,0.1593393087387085,0,24
endpoint_log_sd,baseline,effect,RMH,RME,0.8822479248046875,0.0520842149853706,0,24
endpoint_mean,baseline,effect,ASJ,SMB,0.885162353515625,0.0696209073066711,0,24
endpoint_mean,baseline,effect,FLP,AIY,0.8890838623046875,0.0633986964821815,0,24
endpoint_mean,baseline,effect,RIH,AVB,0.89251708984375,0.0958432629704475,0,24
endpoint_log_sd,baseline,effect,OLL,AVH,0.906951904296875,0.0860025510191917,0,24
endpoint_mean,baseline,effect,URA,AWB,0.907562255859375,0.1144821271300315,0,24
endpoint_mean,baseline,effect,URA,RIH,0.9083709716796876,0.1086172088980674,0,24
endpoint_mean,baseline,effect,IL2,AVJ,0.9092864990234376,0.0583592317998409,0,24
endpoint_mean,baseline,effect,FLP,AVK,0.9100799560546876,0.0691888704895973,0,24
endpoint_mean,baseline,effect,IL2,RIC,0.9116973876953124,0.0785512924194336,0,24
endpoint_mean,baseline,effect,RMF,ASH,0.9117584228515624,0.0652781352400779,0,24
endpoint_mean,baseline,effect,SAA,OLL,0.9145355224609376,0.0846627056598663,0,24
endpoint_mean,baseline,effect,URA,ASK,0.9180145263671876,0.0670561790466308,0,24
endpoint_mean,baseline,lag_minus_1,OLL,RIP,0.918609619140625,0.0731434673070907,0,18
endpoint_mean,baseline,effect,URA,AVA,0.919708251953125,0.1186967492103576,0,24
endpoint_mean,baseline,effect,RIP,RME,0.920379638671875,0.067790500819683,0,24
endpoint_mean,baseline,effect,SAA,IL1,0.9215087890625,0.0908927619457244,0,24
endpoint_mean,baseline,effect,ASK,AVH,0.92218017578125,0.144612580537796,0,24
endpoint_mean,baseline,effect,IL1,SIA,0.922882080078125,0.0683863908052444,0,24
endpoint_mean,baseline,effect,RID,AUA,0.92425537109375,0.1049252673983573,0,24
endpoint_mean,baseline,effect,AIM,IL1,0.924652099609375,0.0467751510441303,0,24
endpoint_mean,baseline,effect,CEP,SAA,0.9290313720703124,0.096560850739479,0,24
endpoint_mean,baseline,effect,RIA,AVA,0.93438720703125,0.1491832733154297,0,24
endpoint_log_sd,baseline,effect,OLL,AFD,0.9355621337890624,0.0535639561712741,0,24
endpoint_mean,baseline,effect,SAA,BAG,0.9359130859375,0.088326059281826,0,24
endpoint_mean,baseline,effect,IL2,RMF,0.9359283447265624,0.0927358046174049,0,24
endpoint_mean,baseline,effect,ADL,IL2,0.937255859375,0.0665762275457382,0,24
endpoint_log_sd,baseline,effect,OLL,AVB,0.938568115234375,0.0421447940170764,0,24
endpoint_log_sd,onset_minus_baseline,effect,AVJ,URY,0.9410247802734376,0.0472566075623035,0,24
endpoint_mean,baseline,effect,SAA,SIA,0.94244384765625,0.0671920254826545,0,24
endpoint_mean,baseline,effect,RMF,RIA,0.9431304931640624,0.0840985551476478,0,24
