seed,method,worm,horizon,energy,variogram,rmse,mae,coverage90,sharpness90
1701,flow,4,32,5.982720211148262,0.19144238065928215,0.9337077867239714,0.7445582700893283,0.744140625,2.1552872247993946
1701,flow,5,1,1.605330927297473,0.04003831124282438,0.2538719002623111,0.17495629808399824,0.8509765625,0.6449782084673643
1701,flow,5,2,2.042467087507248,0.05695875786477696,0.32195057068020105,0.22811453719623384,0.844140625,0.823327231220901
1701,flow,5,4,2.759547220543027,0.07713319285539906,0.42806382616981864,0.2998136542737484,0.8326171875,1.033921780064702
1701,flow,5,8,3.8331055119633675,0.11978566908510396,0.5923634748905897,0.42419794760644436,0.8017578125,1.311713645234704
1701,flow,5,16,5.015267949551344,0.15560553991235787,0.7748728799633682,0.5772954453714192,0.763671875,1.64182005263865
1701,flow,5,32,5.953334212303162,0.1892297549638897,0.9309262493625283,0.7229172587394714,0.7578125,2.112997155636549
1701,flow,6,1,1.3525434099137783,0.03162146365502845,0.21583547047339377,0.15287805034313345,0.8927734375,0.652265936601907
1701,flow,6,2,1.813232645392418,0.046095445984974455,0.28887103544548154,0.20718404580838976,0.880859375,0.8355269627645612
1701,flow,6,4,2.5562306959182024,0.06884811917552722,0.404150418471545,0.291075045010075,0.85625,1.0599937001243234
1701,flow,6,8,3.857607189565897,0.11793926684185857,0.5995749407447875,0.4268306205049157,0.80390625,1.359503224492073
1701,flow,6,16,5.088927775621414,0.16117569943889973,0.7933548716828227,0.5964490817859769,0.7693359375,1.7792567815631628
1701,flow,6,32,6.097960650920868,0.19824475329369304,0.9646336948499084,0.7581490315496922,0.797265625,2.409526815637946
1701,flow,7,1,1.5237417668104172,0.03581016173120583,0.24307633913122115,0.16956305690109727,0.8748046875,0.6671162880957127
1701,flow,7,2,2.0549226496368647,0.054586760874371934,0.32520991563796997,0.22942469804547724,0.8603515625,0.8511934764683247
1701,flow,7,4,2.939718445762992,0.08274792850716035,0.4539747415110469,0.31823731493204827,0.842578125,1.077510586939752
1701,flow,7,8,3.998708590865135,0.1206312124850228,0.6138207651674747,0.43227136973291636,0.8244140625,1.3799649942666292
1701,flow,7,16,5.2234105840325356,0.16383835847955194,0.8013966931030154,0.5834120488725603,0.7927734375,1.7491101082414389
1701,flow,7,32,6.191707253456116,0.1905090947402641,0.9707403937354684,0.7511671953834593,0.783203125,2.2896366491913795
1701,flow,8,1,1.2574363108724356,0.03161581783206197,0.20129248872399325,0.14039733761455858,0.896875,0.6347802174277604
1701,flow,8,2,1.6599428076297045,0.046069656120380345,0.2647712987381965,0.1888855120632797,0.8875,0.811300459317863
1701,flow,8,4,2.339438922703266,0.06685591232962902,0.3688675013836473,0.261213397141546,0.873828125,1.0213695587590337
1701,flow,8,8,3.360401965677738,0.10501646512420844,0.5247400077059865,0.37649169960059226,0.84140625,1.2975337374955416
1701,flow,8,16,4.4496105797588825,0.14291947882156814,0.6944644348695874,0.5158620811998844,0.809765625,1.639020623639226
