channel,context,test,source,target,minimum_family_adjusted_p,maximum_absolute_effect,significant_cells,tested_cells
endpoint_log_sd,onset_minus_baseline,lag_minus_1,PHB,AIZ,1.0,0.0639725774526596,0,18
endpoint_mean,baseline,lag_minus_1,URA,IL1,1.0,0.0639711171388626,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,ALN,AVD,1.0,0.0639631599187851,0,18
endpoint_log_sd,baseline,lag_minus_1,DVA,AIB,1.0,0.0639578849077224,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,RIA,OLQ,1.0,0.0639523342251777,0,18
endpoint_log_sd,baseline,lag_minus_1,AIN,RIV,1.0,0.063951276242733,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,SMD,IL1,1.0,0.0639459118247032,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,RID,AWA,1.0,0.0639445632696151,0,18
endpoint_log_sd,onset_minus_baseline,effect,DVC,ASG,1.0,0.0639441758394241,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,ASK,ADL,1.0,0.0639346987009048,0,18
endpoint_log_sd,onset_minus_baseline,effect,PVN,ASH,1.0,0.0639288127422332,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,RIV,AWC,1.0,0.0639258474111557,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,URA,PVN,1.0,0.06391541659832,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,SMD,AVK,1.0,0.0638877600431442,0,18
endpoint_log_sd,baseline,lag_minus_1,PLN,RIH,1.0,0.0638816803693771,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,PVQ,IL2,1.0,0.0638793334364891,0,18
endpoint_mean,baseline,lag_minus_1,AIN,RIC,1.0,0.0638785883784294,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,URA,SMD,1.0,0.0638769790530204,0,18
endpoint_mean,baseline,effect,URA,ASH,1.0,0.0638705641031265,0,24
endpoint_mean,baseline,effect,RIS,RMD,1.0,0.063867762684822,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,IL1,PHB,1.0,0.0638595968484878,0,18
endpoint_mean,baseline,lag_minus_1,DVA,AVH,1.0,0.0638443008065223,0,18
endpoint_log_sd,baseline,lag_minus_1,DVB,RMD,1.0,0.0638413727283477,0,18
endpoint_log_sd,baseline,effect,LUA,SIB,1.0,0.0638222098350524,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,RMD,AWA,1.0,0.0638214871287345,0,18
endpoint_log_sd,onset_minus_baseline,effect,RID,ASE,1.0,0.06379384547472,0,24
endpoint_mean,onset_minus_baseline,effect,DVA,ASK,1.0,0.0637930110096931,0,24
endpoint_mean,baseline,lag_minus_1,RIV,RIH,1.0,0.0637842267751693,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,DVA,LUA,1.0,0.0637819766998291,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,AIA,OLQ,1.0,0.0637776553630828,0,18
endpoint_log_sd,onset_minus_baseline,effect,AVD,RIS,1.0,0.0637743100523948,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,RMD,RIS,1.0,0.0637681260704994,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,OLL,PVP,1.0,0.0637659877538681,0,18
endpoint_mean,baseline,lag_minus_1,ALN,AVE,1.0,0.0637654066085815,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,LUA,AVK,1.0,0.0637623369693756,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,ASJ,RIB,1.0,0.063760221004486,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,RIC,BAG,1.0,0.0637479871511459,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,RMH,AFD,1.0,0.0637439936399459,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,AVJ,AIB,1.0,0.0637205317616462,0,18
endpoint_log_sd,baseline,lag_minus_1,ASG,RIB,1.0,0.0637176930904388,0,18
endpoint_mean,baseline,lag_minus_1,RIC,AIB,1.0,0.0637149512767791,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,URB,RIS,1.0,0.0637073144316673,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,AUA,RIA,1.0,0.0636865422129631,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,AIN,RMD,1.0,0.0636826530098915,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,PVP,AVH,1.0,0.0636814013123512,0,18
endpoint_log_sd,baseline,effect,ALA,ASI,1.0,0.0636743232607841,0,24
endpoint_mean,baseline,effect,AQR,AIY,1.0,0.0636731758713722,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,SMD,URB,1.0,0.0636731535196304,0,18
endpoint_log_sd,baseline,lag_minus_1,LUA,AFD,1.0,0.0636714100837707,0,18
endpoint_mean,baseline,lag_minus_1,RIA,PVN,1.0,0.0636602863669395,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,PVT,RMD,1.0,0.0636588260531425,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,RID,AVH,1.0,0.063654825091362,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,IL1,RIB,1.0,0.063654638826847,0,18
endpoint_mean,baseline,effect,DVA,PHB,1.0,0.0636459439992904,0,24
endpoint_log_sd,baseline,effect,LUA,ASH,1.0,0.0636385083198547,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,AIM,BAG,1.0,0.0636125355958938,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,PVC,IL2,1.0,0.0636042207479476,0,18
endpoint_log_sd,baseline,lag_minus_1,RIV,PVP,1.0,0.0636037215590477,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,RIH,AVA,1.0,0.0635971501469612,0,18
endpoint_mean,onset_minus_baseline,effect,SMD,ASI,1.0,0.063590720295906,0,24
endpoint_mean,baseline,effect,LUA,PVQ,1.0,0.0635867118835449,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,SMD,RIC,1.0,0.0635828450322151,0,18
endpoint_log_sd,onset_minus_baseline,effect,AVD,ASH,1.0,0.0635780245065689,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,ASK,URB,1.0,0.0635751038789749,0,18
endpoint_mean,baseline,effect,ADE,RIB,1.0,0.0635712817311286,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,SIA,ASE,1.0,0.0635711550712585,0,18
endpoint_log_sd,baseline,effect,ASG,AVH,1.0,0.0635625422000885,0,24
endpoint_mean,baseline,effect,AIN,AWB,1.0,0.0635599046945571,0,24
endpoint_log_sd,onset_minus_baseline,effect,SIA,ADF,1.0,0.0635594874620437,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,RIA,IL2,1.0,0.0635547190904617,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,RMH,DVB,1.0,0.0635442361235618,0,18
endpoint_log_sd,onset_minus_baseline,effect,PHB,ALA,1.0,0.0635419934988021,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,AQR,RIR,1.0,0.0635404139757156,0,18
endpoint_log_sd,baseline,lag_minus_1,RIV,RIR,1.0,0.0635374933481216,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,ALA,URX,1.0,0.063529297709465,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,RMD,AIN,1.0,0.0635232776403427,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,PHA,AVH,1.0,0.0635222345590591,0,18
endpoint_mean,baseline,effect,AQR,RIV,1.0,0.0635175928473472,0,24
endpoint_mean,onset_minus_baseline,effect,PLN,RIB,1.0,0.0635165721178054,0,24
endpoint_mean,onset_minus_baseline,effect,PVC,AFD,1.0,0.0634943917393684,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,ADE,ASH,1.0,0.0634872987866401,0,18
endpoint_log_sd,onset_minus_baseline,effect,DVA,AIB,1.0,0.0634731873869896,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,RIA,ALA,1.0,0.0634588077664375,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,PLN,AVA,1.0,0.0634503066539764,0,18
endpoint_mean,baseline,effect,DVB,SAA,1.0,0.0634356141090393,0,24
endpoint_log_sd,baseline,effect,RID,RMD,1.0,0.0634309351444244,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,AQR,DVC,1.0,0.0634218677878379,0,18
endpoint_mean,baseline,effect,RID,PVR,1.0,0.0634207800030708,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,AQR,ASE,1.0,0.0634175911545753,0,18
endpoint_mean,baseline,effect,PVN,ADE,1.0,0.0634091645479202,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,RID,PVN,1.0,0.0634091049432754,0,18
endpoint_mean,baseline,effect,IL1,URX,1.0,0.0634073689579963,0,24
endpoint_mean,baseline,effect,IL2,AQR,1.0,0.0633905977010726,0,24
endpoint_mean,baseline,effect,RIA,PVR,1.0,0.0633895546197891,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,SMB,AVA,1.0,0.063387706875801,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,PVP,AWC,1.0,0.0633740052580833,0,18
endpoint_mean,baseline,lag_minus_1,PHB,URY,1.0,0.0633735507726669,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,SMD,AIA,1.0,0.063368372619152,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,PHC,AVF,1.0,0.0633675530552864,0,18
endpoint_log_sd,onset_minus_baseline,effect,DVA,ALA,1.0,0.0633658319711685,0,24
endpoint_mean,baseline,effect,RIA,ASJ,1.0,0.0633574947714805,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,PQR,AIZ,1.0,0.0633399859070777,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,DVB,AWC,1.0,0.0633369088172912,0,18
endpoint_mean,baseline,lag_minus_1,DVA,AIB,1.0,0.0633363351225853,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,SMD,AIY,1.0,0.0633264929056167,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,URA,ASH,1.0,0.063323438167572,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,RIV,ADF,1.0,0.0633232221007347,0,18
endpoint_mean,baseline,lag_minus_1,AQR,ASJ,1.0,0.0633199885487556,0,18
endpoint_mean,baseline,effect,ASJ,ASH,1.0,0.0632815062999725,0,24
endpoint_log_sd,baseline,lag_minus_1,RID,AVD,1.0,0.0632653161883354,0,18
endpoint_mean,baseline,effect,URA,RIS,1.0,0.0632605478167533,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,LUA,AVB,1.0,0.0632603093981742,0,18
endpoint_log_sd,onset_minus_baseline,effect,DVA,RIB,1.0,0.0632515698671341,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,PHA,ASI,1.0,0.0632493644952774,0,18
endpoint_log_sd,baseline,effect,SMB,AVB,1.0,0.063247799873352,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,PLN,PVT,1.0,0.063240610063076,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,LUA,ASG,1.0,0.0632207989692688,0,18
endpoint_mean,onset_minus_baseline,effect,RIV,AVD,1.0,0.0632180944085121,0,24
endpoint_log_sd,baseline,lag_minus_1,RMF,ASE,1.0,0.0631942600011825,0,18
endpoint_mean,baseline,lag_minus_1,ASK,ADE,1.0,0.0631932765245437,0,18
endpoint_log_sd,baseline,effect,PLN,ADL,1.0,0.0631828755140304,0,24
endpoint_mean,baseline,lag_minus_1,ASJ,ALA,1.0,0.063155747950077,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,PHB,DVB,1.0,0.0631308406591415,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,RIA,ADA,1.0,0.0631285980343818,0,18
endpoint_mean,onset_minus_baseline,effect,RIH,SMD,1.0,0.0631214380264282,0,24
endpoint_log_sd,onset_minus_baseline,effect,ALA,BAG,1.0,0.0631181448698043,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,ASK,AWB,1.0,0.0631092190742492,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,PVQ,RIV,1.0,0.0631071329116821,0,18
endpoint_log_sd,baseline,lag_minus_1,ASG,RIM,1.0,0.0631009340286254,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,RIV,OLQ,1.0,0.0630892962217331,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,RMH,RIA,1.0,0.0630851611495018,0,18
endpoint_mean,baseline,lag_minus_1,ASG,RIB,1.0,0.063061699271202,0,18
endpoint_mean,onset_minus_baseline,effect,RIH,RIA,1.0,0.0630614385008812,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,OLL,RID,1.0,0.0630515292286872,0,18
endpoint_mean,baseline,effect,AVD,AIA,1.0,0.0630492717027664,0,24
endpoint_mean,baseline,effect,PVQ,DVA,1.0,0.0630379170179367,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,AVJ,DVA,1.0,0.06303471326828,0,18
endpoint_log_sd,baseline,lag_minus_1,URA,AWA,1.0,0.0630312412977218,0,18
endpoint_log_sd,onset_minus_baseline,effect,SIA,RIS,1.0,0.0630178973078727,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,DVB,ADF,1.0,0.0630097389221191,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,SAA,RIC,1.0,0.0630086809396743,0,18
endpoint_log_sd,baseline,lag_minus_1,RIS,RIB,1.0,0.062993049621582,0,18
endpoint_mean,baseline,lag_minus_1,AIY,RID,1.0,0.062989518046379,0,18
endpoint_log_sd,baseline,lag_minus_1,PLN,RME,1.0,0.0629857331514358,0,18
endpoint_mean,baseline,effect,AQR,IL2,1.0,0.062954381108284,0,24
endpoint_mean,baseline,lag_minus_1,AVD,RMF,1.0,0.0629398599267005,0,18
endpoint_mean,onset_minus_baseline,effect,RMF,BAG,1.0,0.06293835490942,0,24
endpoint_mean,baseline,effect,AVJ,SIA,1.0,0.0629378482699394,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,ASG,PVP,1.0,0.0629354044795036,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,PVR,RIM,1.0,0.0629290863871574,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,FLP,DVC,1.0,0.0629275813698768,0,18
endpoint_mean,baseline,effect,ASG,DVB,1.0,0.0629205256700515,0,24
endpoint_log_sd,baseline,lag_minus_1,ASK,RMG,1.0,0.0629106611013412,0,18
endpoint_mean,baseline,effect,ALA,PQR,1.0,0.0629100203514099,0,24
endpoint_log_sd,onset_minus_baseline,effect,RIP,ASH,1.0,0.0629072338342666,0,24
endpoint_mean,baseline,effect,RIP,RIB,1.0,0.0629007145762443,0,24
endpoint_mean,baseline,effect,RIC,AVA,1.0,0.0628987103700637,0,24
endpoint_log_sd,baseline,lag_minus_1,OLL,AWB,1.0,0.0628977715969085,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,PVR,AVA,1.0,0.062887318432331,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,SMB,AQR,1.0,0.0628759041428566,0,18
endpoint_log_sd,onset_minus_baseline,effect,RMD,IL1,1.0,0.0628717765212059,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,DVA,SIA,1.0,0.0628658905625343,0,18
endpoint_mean,onset_minus_baseline,effect,RIH,RMD,1.0,0.0628630593419075,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,AVJ,ASG,1.0,0.0628600269556045,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,PVR,RMD,1.0,0.0628578141331672,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,PVN,ASH,1.0,0.0628575310111045,0,18
endpoint_mean,baseline,effect,PVT,RIA,1.0,0.0628537982702255,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,ASG,AIB,1.0,0.0628500580787658,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,PVT,URY,1.0,0.0628494247794151,0,18
endpoint_log_sd,baseline,lag_minus_1,URX,RIB,1.0,0.0628461688756942,0,18
endpoint_mean,baseline,effect,RIA,RIR,1.0,0.0628440007567405,0,24
endpoint_mean,onset_minus_baseline,effect,RIA,OLQ,1.0,0.0628289431333541,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,ASJ,RIV,1.0,0.0628267154097557,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,RID,AWA,1.0,0.0628260523080825,0,18
endpoint_mean,baseline,effect,PVN,RMG,1.0,0.0628250688314437,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,ASK,RIB,1.0,0.0628204271197319,0,18
endpoint_mean,baseline,effect,AIZ,PVR,1.0,0.0628187805414199,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,PVC,OLL,1.0,0.0628090053796768,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,RIA,SAA,1.0,0.0628038719296455,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,RIH,AIZ,1.0,0.0627977773547172,0,18
endpoint_mean,baseline,lag_minus_1,RIH,OLQ,1.0,0.0627860873937606,0,18
endpoint_log_sd,baseline,lag_minus_1,DVC,RMF,1.0,0.0627807825803756,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,AVF,AIB,1.0,0.0627704039216041,0,18
endpoint_log_sd,onset_minus_baseline,effect,PHB,RIR,1.0,0.0627634227275848,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,URA,DVA,1.0,0.0627602636814117,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,RMH,PVN,1.0,0.0627557188272476,0,18
endpoint_log_sd,baseline,lag_minus_1,PVC,AIB,1.0,0.0627389028668403,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,DVC,RIH,1.0,0.0627363175153732,0,18
endpoint_log_sd,baseline,lag_minus_1,SIA,PVQ,1.0,0.0627297833561897,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,RIV,AIM,1.0,0.0627238973975181,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,SIA,PVC,1.0,0.0627221018075943,0,18
endpoint_mean,baseline,lag_minus_1,RMH,IL1,1.0,0.0627162307500839,0,18
endpoint_log_sd,onset_minus_baseline,effect,PVR,AVH,1.0,0.0627139434218406,0,24
endpoint_mean,baseline,lag_minus_1,PVN,AWC,1.0,0.0627106949687004,0,18
endpoint_mean,baseline,effect,RMD,ASK,1.0,0.0627079084515571,0,24
endpoint_mean,baseline,lag_minus_1,RIA,AUA,1.0,0.0626988857984542,0,18
endpoint_mean,baseline,effect,PLN,ASE,1.0,0.0626977235078811,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,PVN,AUA,1.0,0.0626976042985916,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,AIY,SAB,1.0,0.0626866742968559,0,18
endpoint_mean,baseline,lag_minus_1,DVB,PVN,1.0,0.062680684030056,0,18
endpoint_mean,baseline,effect,LUA,AQR,1.0,0.0626770853996276,0,24
endpoint_mean,baseline,lag_minus_1,AUA,RIA,1.0,0.0626723319292068,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,RMF,RIM,1.0,0.0626716613769531,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,OLL,ASH,1.0,0.0626683086156845,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,SIA,AWB,1.0,0.0626640915870666,0,18
endpoint_log_sd,baseline,lag_minus_1,PLN,RIB,1.0,0.0626590996980667,0,18
endpoint_mean,baseline,effect,ASK,RME,1.0,0.0626544505357742,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,RIA,RIB,1.0,0.0626497641205787,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,RIV,RME,1.0,0.0626387074589729,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,RMH,PVC,1.0,0.0626370832324028,0,18
endpoint_mean,baseline,effect,IL1,AIZ,1.0,0.0626270323991775,0,24
endpoint_mean,baseline,lag_minus_1,SMD,PHC,1.0,0.0626114532351493,0,18
endpoint_mean,baseline,effect,URB,PLN,1.0,0.0626108050346374,0,24
endpoint_mean,baseline,effect,RIH,ASJ,1.0,0.0626056864857673,0,24
endpoint_mean,baseline,lag_minus_1,SMD,RMF,1.0,0.0625989213585853,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,RIP,AWB,1.0,0.0625889897346496,0,18
endpoint_mean,baseline,effect,LUA,AFD,1.0,0.0625882893800735,0,24
endpoint_mean,onset_minus_baseline,effect,RIV,PQR,1.0,0.0625783205032348,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,CEP,SMD,1.0,0.0625743418931961,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,ALN,OLQ,1.0,0.0625671818852424,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,SIA,RIC,1.0,0.0625633150339126,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,PVN,OLQ,1.0,0.0625553280115127,0,18
endpoint_mean,baseline,lag_minus_1,PVN,PHA,1.0,0.0625356212258338,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,ALN,DVB,1.0,0.062527559697628,0,18
endpoint_log_sd,onset_minus_baseline,effect,PVC,PVP,1.0,0.0624967887997627,0,24
endpoint_mean,onset_minus_baseline,effect,RMH,RIH,1.0,0.0624906532466411,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,SIA,URY,1.0,0.0624828822910785,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,PVN,RID,1.0,0.0624776855111122,0,18
endpoint_log_sd,onset_minus_baseline,effect,AVJ,PVT,1.0,0.0624776594340801,0,24
endpoint_log_sd,baseline,effect,OLL,SAA,1.0,0.0624763146042823,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,PVT,AIN,1.0,0.0624755434691906,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,AVJ,RMD,1.0,0.0624705925583839,0,18
endpoint_log_sd,baseline,lag_minus_1,SAA,ASK,1.0,0.0624643452465534,0,18
endpoint_mean,onset_minus_baseline,effect,RIV,DVC,1.0,0.0624620206654071,0,24
endpoint_log_sd,onset_minus_baseline,effect,AIA,ASK,1.0,0.0624538585543632,0,24
endpoint_mean,baseline,effect,RMH,ASH,1.0,0.0624470636248588,0,24
endpoint_mean,baseline,lag_minus_1,AVD,AVA,1.0,0.0624433048069477,0,18
endpoint_mean,onset_minus_baseline,effect,AUA,DVC,1.0,0.0624330230057239,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,RMF,RMH,1.0,0.0624313578009605,0,18
endpoint_mean,baseline,effect,PQR,AVF,1.0,0.0624258145689964,0,24
endpoint_mean,baseline,effect,URA,DVB,1.0,0.0624200813472271,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,DVA,BAG,1.0,0.0624138414859771,0,18
endpoint_log_sd,onset_minus_baseline,effect,ADA,ASH,1.0,0.0624089464545249,0,24
endpoint_mean,onset_minus_baseline,effect,RID,ASI,1.0,0.0624082311987876,0,24
endpoint_log_sd,onset_minus_baseline,effect,RMD,OLL,1.0,0.0624049305915832,0,24
endpoint_mean,baseline,effect,RMH,AIY,1.0,0.0623996965587139,0,24
endpoint_log_sd,baseline,lag_minus_1,ASK,URX,1.0,0.0623889453709125,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,RMF,AIB,1.0,0.062381587922573,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,AIZ,RIR,1.0,0.0623637847602367,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,AVD,AVB,1.0,0.0623626485466957,0,18
endpoint_log_sd,baseline,effect,URB,AWC,1.0,0.0623569786548614,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,ASJ,RME,1.0,0.0623458102345466,0,18
endpoint_mean,baseline,effect,ADA,ASJ,1.0,0.0623439624905586,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,ALA,PVN,1.0,0.0623317770659923,0,18
endpoint_mean,baseline,lag_minus_1,PVT,OLQ,1.0,0.0623313002288341,0,18
endpoint_mean,onset_minus_baseline,effect,ASK,RMD,1.0,0.0623248741030693,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,PVW,ASI,1.0,0.0623222105205059,0,18
endpoint_mean,baseline,lag_minus_1,RMF,ASJ,1.0,0.0623131990432739,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,SMD,BAG,1.0,0.0623040609061718,0,18
endpoint_log_sd,onset_minus_baseline,effect,RIC,RIR,1.0,0.062293816357851,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,DVA,RIM,1.0,0.0622916594147682,0,18
endpoint_mean,baseline,effect,URX,RME,1.0,0.0622837916016578,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,PVT,AUA,1.0,0.0622832588851451,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,AVD,RIV,1.0,0.0622806847095489,0,18
endpoint_mean,baseline,effect,AVJ,AWC,1.0,0.0622800290584564,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,PHB,PHA,1.0,0.062269277870655,0,18
endpoint_mean,baseline,lag_minus_1,ASK,CEP,1.0,0.062263548374176,0,18
endpoint_log_sd,baseline,effect,PLN,URX,1.0,0.0622480101883411,0,24
endpoint_mean,baseline,lag_minus_1,ASG,DVA,1.0,0.0622454695403575,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,ALA,AVD,1.0,0.0622351355850696,0,18
endpoint_log_sd,onset_minus_baseline,effect,RIC,AWC,1.0,0.0622324720025062,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,RIV,ALN,1.0,0.0622178614139556,0,18
endpoint_mean,onset_minus_baseline,effect,SAA,RIB,1.0,0.0622105672955513,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,RIH,PVQ,1.0,0.062195885926485,0,18
endpoint_log_sd,baseline,lag_minus_1,RIV,DVB,1.0,0.0621892213821411,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,PHA,AIY,1.0,0.0621769912540912,0,18
endpoint_mean,baseline,effect,SIA,ADF,1.0,0.0621759220957756,0,24
endpoint_log_sd,baseline,lag_minus_1,PLN,SIB,1.0,0.0621742792427539,0,18
endpoint_mean,baseline,effect,RMH,IL1,1.0,0.0621710121631622,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,AIN,PVC,1.0,0.0621699579060077,0,18
endpoint_mean,onset_minus_baseline,effect,OLL,DVA,1.0,0.0621691234409809,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,ALA,AWA,1.0,0.0621647834777832,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,URA,ADF,1.0,0.0621625669300556,0,18
endpoint_log_sd,onset_minus_baseline,effect,PLN,RIM,1.0,0.0621595494449138,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,PVC,AQR,1.0,0.062148381024599,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,RIH,RIB,1.0,0.0621450133621692,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,SMD,RIR,1.0,0.0621431097388267,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,FLP,AIA,1.0,0.0621414706110954,0,18
endpoint_log_sd,onset_minus_baseline,effect,SIA,AVE,1.0,0.0621388331055641,0,24
