cohort,channel,context,lag,horizon,comparison,scope,n_edges,spearman,rmse,sign_agreement
historical80,endpoint_log_sd,onset_minus_baseline,4,1,direct_N4096,all,6320,0.061560051129716686,0.18106675,0.5125
historical80,endpoint_log_sd,onset_minus_baseline,4,1,direct_N4096,strong,4503,0.07328363839733977,0.15992136,0.5167666000444149
historical80,endpoint_log_sd,onset_minus_baseline,4,2,generator_0_vs_1,all,6320,-0.0012992891972328034,0.05859835,0.5037974683544304
historical80,endpoint_log_sd,onset_minus_baseline,4,2,generator_0_vs_1,strong,4503,0.014970277126550196,0.049418733,0.5036642238507661
historical80,endpoint_log_sd,onset_minus_baseline,4,2,generator_0_vs_2,all,6320,-0.0032996447592747715,0.059122242,0.4957278481012658
historical80,endpoint_log_sd,onset_minus_baseline,4,2,generator_0_vs_2,strong,4503,0.011225047391458283,0.050132714,0.5034421496779925
historical80,endpoint_log_sd,onset_minus_baseline,4,2,generator_1_vs_2,all,6320,-0.0015435538320563743,0.058913816,0.5039556962025317
historical80,endpoint_log_sd,onset_minus_baseline,4,2,generator_1_vs_2,strong,4503,-0.013939210443615782,0.050172236,0.4996668887408394
historical80,endpoint_log_sd,onset_minus_baseline,4,2,independent_MC,all,6320,0.03050100403659336,0.057655714,0.5132911392405063
historical80,endpoint_log_sd,onset_minus_baseline,4,2,independent_MC,strong,4503,0.02641608909305763,0.05018877,0.5141017099711304
historical80,endpoint_log_sd,onset_minus_baseline,4,2,direct_N4096,all,6320,0.07288858381256715,0.17835063,0.5379746835443038
historical80,endpoint_log_sd,onset_minus_baseline,4,2,direct_N4096,strong,4503,0.08836080836877513,0.15633138,0.5445258716411281
historical80,endpoint_log_sd,onset_minus_baseline,4,4,generator_0_vs_1,all,6320,0.0003784192131952634,0.050856248,0.4981012658227848
historical80,endpoint_log_sd,onset_minus_baseline,4,4,generator_0_vs_1,strong,4503,0.013437309080191796,0.042805772,0.49611370197646015
historical80,endpoint_log_sd,onset_minus_baseline,4,4,generator_0_vs_2,all,6320,0.023962700701653405,0.05127709,0.5142405063291139
historical80,endpoint_log_sd,onset_minus_baseline,4,4,generator_0_vs_2,strong,4503,0.03242586087518852,0.043484338,0.5156562291805463
historical80,endpoint_log_sd,onset_minus_baseline,4,4,generator_1_vs_2,all,6320,0.00035544412690986614,0.051677242,0.5050632911392405
historical80,endpoint_log_sd,onset_minus_baseline,4,4,generator_1_vs_2,strong,4503,-0.0011846838598638773,0.043806415,0.5021097046413502
historical80,endpoint_log_sd,onset_minus_baseline,4,4,independent_MC,all,6320,0.030448193113763906,0.050095715,0.5036392405063291
historical80,endpoint_log_sd,onset_minus_baseline,4,4,independent_MC,strong,4503,0.02195239781115518,0.04323289,0.4990006662225183
historical80,endpoint_log_sd,onset_minus_baseline,4,4,direct_N4096,all,6320,0.07290836656446519,0.17755021,0.5313291139240506
historical80,endpoint_log_sd,onset_minus_baseline,4,4,direct_N4096,strong,4503,0.10397762066126096,0.15578926,0.5389740173217855
historical80,endpoint_log_sd,onset_minus_baseline,4,8,generator_0_vs_1,all,6320,0.009781848883953934,0.04130764,0.5080696202531646
historical80,endpoint_log_sd,onset_minus_baseline,4,8,generator_0_vs_1,strong,4503,0.03134236276080312,0.034838736,0.5156562291805463
historical80,endpoint_log_sd,onset_minus_baseline,4,8,generator_0_vs_2,all,6320,0.043472020448144584,0.042099524,0.5180379746835443
historical80,endpoint_log_sd,onset_minus_baseline,4,8,generator_0_vs_2,strong,4503,0.0628081599428073,0.03560802,0.5232067510548524
historical80,endpoint_log_sd,onset_minus_baseline,4,8,generator_1_vs_2,all,6320,-0.01263682444770565,0.04304849,0.4957278481012658
historical80,endpoint_log_sd,onset_minus_baseline,4,8,generator_1_vs_2,strong,4503,0.0050787295167334144,0.03626377,0.5021097046413502
historical80,endpoint_log_sd,onset_minus_baseline,4,8,independent_MC,all,6320,0.029881777563698194,0.041064546,0.5126582278481012
historical80,endpoint_log_sd,onset_minus_baseline,4,8,independent_MC,strong,4503,0.04152040545647879,0.035104193,0.5109926715522984
historical80,endpoint_log_sd,onset_minus_baseline,4,8,direct_N4096,all,6320,0.04585808639529177,0.17848314,0.5113924050632911
historical80,endpoint_log_sd,onset_minus_baseline,4,8,direct_N4096,strong,4503,0.07900845216688591,0.15622543,0.5209860093271153
historical80,endpoint_log_sd,onset_minus_baseline,4,16,generator_0_vs_1,all,6320,0.033061166105087574,0.032259386,0.5104430379746835
historical80,endpoint_log_sd,onset_minus_baseline,4,16,generator_0_vs_1,strong,4503,0.04142069981062869,0.027204195,0.5149900066622252
historical80,endpoint_log_sd,onset_minus_baseline,4,16,generator_0_vs_2,all,6320,0.02915243100477411,0.033280145,0.5142405063291139
historical80,endpoint_log_sd,onset_minus_baseline,4,16,generator_0_vs_2,strong,4503,0.04229141526975591,0.028529668,0.5127692649344882
historical80,endpoint_log_sd,onset_minus_baseline,4,16,generator_1_vs_2,all,6320,0.0027983036778866607,0.03384986,0.5041139240506329
historical80,endpoint_log_sd,onset_minus_baseline,4,16,generator_1_vs_2,strong,4503,0.0064381085027398225,0.028666178,0.5012214079502554
historical80,endpoint_log_sd,onset_minus_baseline,4,16,independent_MC,all,6320,-0.0022492033632137273,0.03295289,0.49493670886075947
historical80,endpoint_log_sd,onset_minus_baseline,4,16,independent_MC,strong,4503,0.0064764245787965295,0.028287038,0.49722407284032866
historical80,endpoint_log_sd,onset_minus_baseline,4,16,direct_N4096,all,6320,0.05352046438267203,0.17572172,0.5208860759493671
historical80,endpoint_log_sd,onset_minus_baseline,4,16,direct_N4096,strong,4503,0.08412424265810904,0.15555643,0.5269820119920053
historical80,endpoint_log_sd,onset_minus_baseline,4,32,generator_0_vs_1,all,6320,-0.009660382568991193,0.025592802,0.5096518987341773
historical80,endpoint_log_sd,onset_minus_baseline,4,32,generator_0_vs_1,strong,4503,0.007938822809439553,0.021548051,0.5178769709082833
historical80,endpoint_log_sd,onset_minus_baseline,4,32,generator_0_vs_2,all,6320,-0.016345033697022976,0.026806135,0.5011075949367089
historical80,endpoint_log_sd,onset_minus_baseline,4,32,generator_0_vs_2,strong,4503,-0.002235566029916802,0.022986455,0.5032200755052187
historical80,endpoint_log_sd,onset_minus_baseline,4,32,generator_1_vs_2,all,6320,-0.01699098852419893,0.026740432,0.49683544303797467
historical80,endpoint_log_sd,onset_minus_baseline,4,32,generator_1_vs_2,strong,4503,-0.01310517325163342,0.02285754,0.49633577614923385
historical80,endpoint_log_sd,onset_minus_baseline,4,32,independent_MC,all,6320,0.020952904478423445,0.02544783,0.4981012658227848
historical80,endpoint_log_sd,onset_minus_baseline,4,32,independent_MC,strong,4503,0.03287092770084037,0.021526476,0.5027759271596713
historical80,endpoint_log_sd,onset_minus_baseline,4,32,direct_N4096,all,6320,0.03869551823450075,0.17587103,0.5115506329113924
historical80,endpoint_log_sd,onset_minus_baseline,4,32,direct_N4096,strong,4503,0.07231255577089893,0.15414555,0.519653564290473
historical80,endpoint_log_sd,onset_minus_baseline,8,1,generator_0_vs_1,all,6320,0.02189239465441633,0.05375395,0.5052215189873418
historical80,endpoint_log_sd,onset_minus_baseline,8,1,generator_0_vs_1,strong,4503,0.022116353869553674,0.046261378,0.5021097046413502
historical80,endpoint_log_sd,onset_minus_baseline,8,1,generator_0_vs_2,all,6320,-0.010587497606428692,0.056708444,0.494620253164557
historical80,endpoint_log_sd,onset_minus_baseline,8,1,generator_0_vs_2,strong,4503,-0.017529057120132377,0.048808925,0.49011769931157007
historical80,endpoint_log_sd,onset_minus_baseline,8,1,generator_1_vs_2,all,6320,0.016942516310225374,0.055022094,0.5112341772151898
historical80,endpoint_log_sd,onset_minus_baseline,8,1,generator_1_vs_2,strong,4503,0.024132599349767865,0.047125943,0.5176548967355097
historical80,endpoint_log_sd,onset_minus_baseline,8,1,independent_MC,all,6320,0.00835020062116631,0.055069044,0.5058544303797469
historical80,endpoint_log_sd,onset_minus_baseline,8,1,independent_MC,strong,4503,0.008845976817924196,0.047578346,0.5043304463690873
historical80,endpoint_log_sd,onset_minus_baseline,8,1,direct_N4096,all,6320,0.007367177258213709,0.28785014,0.5169303797468354
historical80,endpoint_log_sd,onset_minus_baseline,8,1,direct_N4096,strong,4503,0.04683140679126736,0.28045535,0.5289806795469687
historical80,endpoint_log_sd,onset_minus_baseline,8,2,generator_0_vs_1,all,6320,0.029091326572991315,0.050183665,0.5093354430379747
historical80,endpoint_log_sd,onset_minus_baseline,8,2,generator_0_vs_1,strong,4503,0.026082565094380814,0.043202423,0.508327781479014
historical80,endpoint_log_sd,onset_minus_baseline,8,2,generator_0_vs_2,all,6320,-0.01362402163745468,0.053190935,0.49430379746835446
historical80,endpoint_log_sd,onset_minus_baseline,8,2,generator_0_vs_2,strong,4503,-0.024697539065027023,0.045572385,0.4885631801021541
historical80,endpoint_log_sd,onset_minus_baseline,8,2,generator_1_vs_2,all,6320,0.020217267706371906,0.051221155,0.5083860759493671
historical80,endpoint_log_sd,onset_minus_baseline,8,2,generator_1_vs_2,strong,4503,0.024175002126825103,0.04396345,0.50988230068843
historical80,endpoint_log_sd,onset_minus_baseline,8,2,independent_MC,all,6320,0.01493554920999799,0.051405553,0.513132911392405
historical80,endpoint_log_sd,onset_minus_baseline,8,2,independent_MC,strong,4503,0.018082852389840698,0.044335596,0.5125471907617144
historical80,endpoint_log_sd,onset_minus_baseline,8,2,direct_N4096,all,6320,-0.000647174146317139,0.28262967,0.5055379746835443
historical80,endpoint_log_sd,onset_minus_baseline,8,2,direct_N4096,strong,4503,0.032840523889072694,0.27641305,0.5174328225627359
historical80,endpoint_log_sd,onset_minus_baseline,8,4,generator_0_vs_1,all,6320,0.02113387204643307,0.045261756,0.5015822784810127
historical80,endpoint_log_sd,onset_minus_baseline,8,4,generator_0_vs_1,strong,4503,0.019695141264848896,0.039113015,0.5021097046413502
historical80,endpoint_log_sd,onset_minus_baseline,8,4,generator_0_vs_2,all,6320,-0.013091286582331269,0.04771296,0.489873417721519
historical80,endpoint_log_sd,onset_minus_baseline,8,4,generator_0_vs_2,strong,4503,-0.024815932579447454,0.04117883,0.4870086608927382
historical80,endpoint_log_sd,onset_minus_baseline,8,4,generator_1_vs_2,all,6320,0.011232108805724231,0.046157718,0.5091772151898735
historical80,endpoint_log_sd,onset_minus_baseline,8,4,generator_1_vs_2,strong,4503,0.01241735241118592,0.039761577,0.5109926715522984
historical80,endpoint_log_sd,onset_minus_baseline,8,4,independent_MC,all,6320,-0.0013258950974040953,0.04681639,0.5034810126582279
historical80,endpoint_log_sd,onset_minus_baseline,8,4,independent_MC,strong,4503,0.004472025481719031,0.040613696,0.5072174106151455
historical80,endpoint_log_sd,onset_minus_baseline,8,4,direct_N4096,all,6320,-0.012140930442727878,0.28650805,0.5061708860759494
historical80,endpoint_log_sd,onset_minus_baseline,8,4,direct_N4096,strong,4503,0.027025815686387945,0.27626732,0.5185431934266045
historical80,endpoint_log_sd,onset_minus_baseline,8,8,generator_0_vs_1,all,6320,0.012657835265517682,0.03868205,0.5015822784810127
historical80,endpoint_log_sd,onset_minus_baseline,8,8,generator_0_vs_1,strong,4503,-3.2138480122037603e-06,0.033734016,0.4983344437041972
historical80,endpoint_log_sd,onset_minus_baseline,8,8,generator_0_vs_2,all,6320,-0.00319084985609567,0.04069137,0.49287974683544306
historical80,endpoint_log_sd,onset_minus_baseline,8,8,generator_0_vs_2,strong,4503,-0.0021305045840262584,0.035026774,0.48945147679324896
historical80,endpoint_log_sd,onset_minus_baseline,8,8,generator_1_vs_2,all,6320,0.007380187036836695,0.039517857,0.5011075949367089
historical80,endpoint_log_sd,onset_minus_baseline,8,8,generator_1_vs_2,strong,4503,0.0017460649365054262,0.034305166,0.5003331112591606
historical80,endpoint_log_sd,onset_minus_baseline,8,8,independent_MC,all,6320,0.008732482081116455,0.03946233,0.5050632911392405
historical80,endpoint_log_sd,onset_minus_baseline,8,8,independent_MC,strong,4503,0.022659306641228377,0.03421524,0.5132134132800356
historical80,endpoint_log_sd,onset_minus_baseline,8,8,direct_N4096,all,6320,0.00299847975289477,0.28710204,0.5123417721518987
historical80,endpoint_log_sd,onset_minus_baseline,8,8,direct_N4096,strong,4503,0.03995258620305127,0.28024992,0.5245391960914946
historical80,endpoint_log_sd,onset_minus_baseline,8,16,generator_0_vs_1,all,6320,-0.009998576015882969,0.031946335,0.504746835443038
historical80,endpoint_log_sd,onset_minus_baseline,8,16,generator_0_vs_1,strong,4503,-0.014339543879913338,0.027981797,0.504552520541861
historical80,endpoint_log_sd,onset_minus_baseline,8,16,generator_0_vs_2,all,6320,0.009131388827255235,0.033074997,0.5041139240506329
historical80,endpoint_log_sd,onset_minus_baseline,8,16,generator_0_vs_2,strong,4503,0.01582122809173417,0.028390862,0.5058849655785033
historical80,endpoint_log_sd,onset_minus_baseline,8,16,generator_1_vs_2,all,6320,0.019030242055056126,0.03184597,0.5129746835443038
historical80,endpoint_log_sd,onset_minus_baseline,8,16,generator_1_vs_2,strong,4503,0.02328874812095577,0.027518198,0.5167666000444149
historical80,endpoint_log_sd,onset_minus_baseline,8,16,independent_MC,all,6320,0.04967485165166742,0.031753693,0.522626582278481
historical80,endpoint_log_sd,onset_minus_baseline,8,16,independent_MC,strong,4503,0.05708274293606577,0.027553616,0.5216522318454364
historical80,endpoint_log_sd,onset_minus_baseline,8,16,direct_N4096,all,6320,-0.010920183295811313,0.28385895,0.5004746835443038
historical80,endpoint_log_sd,onset_minus_baseline,8,16,direct_N4096,strong,4503,-0.0016699378480590896,0.27884102,0.5021097046413502
historical80,endpoint_log_sd,onset_minus_baseline,8,32,generator_0_vs_1,all,6320,0.009655758307205097,0.024805736,0.5053797468354431
historical80,endpoint_log_sd,onset_minus_baseline,8,32,generator_0_vs_1,strong,4503,0.0032285704168010894,0.021790346,0.5052187430601821
historical80,endpoint_log_sd,onset_minus_baseline,8,32,generator_0_vs_2,all,6320,0.006293938040543297,0.026405253,0.5015822784810127
historical80,endpoint_log_sd,onset_minus_baseline,8,32,generator_0_vs_2,strong,4503,-0.00736257817888217,0.02270663,0.4945591827670442
historical80,endpoint_log_sd,onset_minus_baseline,8,32,generator_1_vs_2,all,6320,0.01370423097001272,0.025424514,0.5015822784810127
historical80,endpoint_log_sd,onset_minus_baseline,8,32,generator_1_vs_2,strong,4503,0.024491940320786967,0.021706361,0.5034421496779925
historical80,endpoint_log_sd,onset_minus_baseline,8,32,independent_MC,all,6320,0.039158233994600625,0.025153391,0.5121835443037974
historical80,endpoint_log_sd,onset_minus_baseline,8,32,independent_MC,strong,4503,0.06982006950801439,0.021592198,0.5198756384632467
historical80,endpoint_log_sd,onset_minus_baseline,8,32,direct_N4096,all,6320,-0.01928207008091862,0.28455955,0.49873417721518987
historical80,endpoint_log_sd,onset_minus_baseline,8,32,direct_N4096,strong,4503,-0.033112662851231205,0.27803105,0.49300466355762823
historical80,endpoint_log_sd,onset_minus_baseline,16,1,generator_0_vs_1,all,6320,-0.021795304359109095,0.0459495,0.4927215189873418
historical80,endpoint_log_sd,onset_minus_baseline,16,1,generator_0_vs_1,strong,4503,-0.0038387380057500757,0.03929731,0.4934488119031757
historical80,endpoint_log_sd,onset_minus_baseline,16,1,generator_0_vs_2,all,6320,-0.006896202476204534,0.045599494,0.4957278481012658
historical80,endpoint_log_sd,onset_minus_baseline,16,1,generator_0_vs_2,strong,4503,0.001387916048074084,0.039430767,0.4987785920497446
historical80,endpoint_log_sd,onset_minus_baseline,16,1,generator_1_vs_2,all,6320,0.027637777365995903,0.044464417,0.5118670886075949
historical80,endpoint_log_sd,onset_minus_baseline,16,1,generator_1_vs_2,strong,4503,0.027970884269707386,0.038754974,0.5172107483899623
historical80,endpoint_log_sd,onset_minus_baseline,16,1,independent_MC,all,6320,0.0002308404064626455,0.045517135,0.4930379746835443
historical80,endpoint_log_sd,onset_minus_baseline,16,1,independent_MC,strong,4503,0.0023294290803949447,0.039290387,0.4943371085942705
historical80,endpoint_log_sd,onset_minus_baseline,16,1,direct_N4096,all,6320,0.0052369857416584556,0.283959,0.5009493670886076
historical80,endpoint_log_sd,onset_minus_baseline,16,1,direct_N4096,strong,4503,-0.012129354422287696,0.24184304,0.49633577614923385
historical80,endpoint_log_sd,onset_minus_baseline,16,2,generator_0_vs_1,all,6320,-0.02082209810789771,0.04399024,0.4927215189873418
historical80,endpoint_log_sd,onset_minus_baseline,16,2,generator_0_vs_1,strong,4503,-0.0009593528195797563,0.03767485,0.4978902953586498
historical80,endpoint_log_sd,onset_minus_baseline,16,2,generator_0_vs_2,all,6320,-0.011904156278180186,0.043724842,0.4941455696202532
historical80,endpoint_log_sd,onset_minus_baseline,16,2,generator_0_vs_2,strong,4503,-0.010515609105349835,0.037907463,0.49300466355762823
historical80,endpoint_log_sd,onset_minus_baseline,16,2,generator_1_vs_2,all,6320,0.021910792849226396,0.042699628,0.5052215189873418
historical80,endpoint_log_sd,onset_minus_baseline,16,2,generator_1_vs_2,strong,4503,0.017493906396760163,0.037300915,0.5069953364423717
historical80,endpoint_log_sd,onset_minus_baseline,16,2,independent_MC,all,6320,0.0016135807326896896,0.04358348,0.5
historical80,endpoint_log_sd,onset_minus_baseline,16,2,independent_MC,strong,4503,0.00335875242059566,0.03769413,0.4998889629136131
historical80,endpoint_log_sd,onset_minus_baseline,16,2,direct_N4096,all,6320,-0.0004545700194127892,0.28688976,0.4985759493670886
historical80,endpoint_log_sd,onset_minus_baseline,16,2,direct_N4096,strong,4503,-0.013349607854968136,0.24364276,0.49633577614923385
historical80,endpoint_log_sd,onset_minus_baseline,16,4,generator_0_vs_1,all,6320,-0.009409629183543515,0.040390797,0.49794303797468353
historical80,endpoint_log_sd,onset_minus_baseline,16,4,generator_0_vs_1,strong,4503,0.021391335438318008,0.034465436,0.5076615589606929
historical80,endpoint_log_sd,onset_minus_baseline,16,4,generator_0_vs_2,all,6320,0.0009068041751126465,0.040447075,0.504746835443038
historical80,endpoint_log_sd,onset_minus_baseline,16,4,generator_0_vs_2,strong,4503,0.001380844899041495,0.035094023,0.5027759271596713
historical80,endpoint_log_sd,onset_minus_baseline,16,4,generator_1_vs_2,all,6320,0.02572601472777609,0.039443452,0.5112341772151898
historical80,endpoint_log_sd,onset_minus_baseline,16,4,generator_1_vs_2,strong,4503,0.017942100724133134,0.034720965,0.5078836331334666
historical80,endpoint_log_sd,onset_minus_baseline,16,4,independent_MC,all,6320,0.011242747971058419,0.04032713,0.5041139240506329
historical80,endpoint_log_sd,onset_minus_baseline,16,4,independent_MC,strong,4503,0.01540455086860944,0.034780543,0.5063291139240507
historical80,endpoint_log_sd,onset_minus_baseline,16,4,direct_N4096,all,6320,-0.0011188440589856613,0.2885493,0.49794303797468353
historical80,endpoint_log_sd,onset_minus_baseline,16,4,direct_N4096,strong,4503,-0.013694024619846321,0.24293607,0.4914501443482123
historical80,endpoint_log_sd,onset_minus_baseline,16,8,generator_0_vs_1,all,6320,-0.014973616353942152,0.036129422,0.49556962025316453
historical80,endpoint_log_sd,onset_minus_baseline,16,8,generator_0_vs_1,strong,4503,0.017347649107960175,0.030821444,0.5103264490339774
historical80,endpoint_log_sd,onset_minus_baseline,16,8,generator_0_vs_2,all,6320,0.005412226336359407,0.036081478,0.5037974683544304
historical80,endpoint_log_sd,onset_minus_baseline,16,8,generator_0_vs_2,strong,4503,0.006793427433487795,0.031310465,0.5021097046413502
historical80,endpoint_log_sd,onset_minus_baseline,16,8,generator_1_vs_2,all,6320,0.023244443767396695,0.035166297,0.5117088607594936
historical80,endpoint_log_sd,onset_minus_baseline,16,8,generator_1_vs_2,strong,4503,0.025361991956984135,0.03082466,0.5125471907617144
historical80,endpoint_log_sd,onset_minus_baseline,16,8,independent_MC,all,6320,0.00873230372332183,0.035915088,0.5034810126582279
historical80,endpoint_log_sd,onset_minus_baseline,16,8,independent_MC,strong,4503,0.01793712559554074,0.031157156,0.5052187430601821
historical80,endpoint_log_sd,onset_minus_baseline,16,8,direct_N4096,all,6320,0.002736294882153249,0.28622082,0.5015822784810127
historical80,endpoint_log_sd,onset_minus_baseline,16,8,direct_N4096,strong,4503,-0.015652904082441552,0.24090378,0.4996668887408394
historical80,endpoint_log_sd,onset_minus_baseline,16,16,generator_0_vs_1,all,6320,0.015297760106546059,0.030139431,0.5077531645569621
historical80,endpoint_log_sd,onset_minus_baseline,16,16,generator_0_vs_1,strong,4503,0.019606545763040814,0.026108015,0.5074394847879191
historical80,endpoint_log_sd,onset_minus_baseline,16,16,generator_0_vs_2,all,6320,-0.0005244506255054536,0.030812474,0.4990506329113924
historical80,endpoint_log_sd,onset_minus_baseline,16,16,generator_0_vs_2,strong,4503,-0.015316679055308867,0.027152963,0.49700199866755496
historical80,endpoint_log_sd,onset_minus_baseline,16,16,generator_1_vs_2,all,6320,0.02359701277277536,0.030404799,0.5030063291139241
historical80,endpoint_log_sd,onset_minus_baseline,16,16,generator_1_vs_2,strong,4503,0.03700057618815126,0.026281178,0.5063291139240507
historical80,endpoint_log_sd,onset_minus_baseline,16,16,independent_MC,all,6320,0.005683726496289953,0.030624853,0.4944620253164557
historical80,endpoint_log_sd,onset_minus_baseline,16,16,independent_MC,strong,4503,0.008990193286497966,0.027013857,0.4952254052853653
historical80,endpoint_log_sd,onset_minus_baseline,16,16,direct_N4096,all,6320,-0.02031020309443944,0.284554,0.4957278481012658
historical80,endpoint_log_sd,onset_minus_baseline,16,16,direct_N4096,strong,4503,-0.03698944304486649,0.24092129,0.48922940262047526
historical80,endpoint_log_sd,onset_minus_baseline,16,32,generator_0_vs_1,all,6320,0.01988825195343697,0.024555229,0.509493670886076
historical80,endpoint_log_sd,onset_minus_baseline,16,32,generator_0_vs_1,strong,4503,0.03845542284750222,0.021025721,0.5183211192538307
historical80,endpoint_log_sd,onset_minus_baseline,16,32,generator_0_vs_2,all,6320,0.031524343247448204,0.025126938,0.5082278481012659
historical80,endpoint_log_sd,onset_minus_baseline,16,32,generator_0_vs_2,strong,4503,0.02723795488863773,0.022004098,0.5009993337774816
historical80,endpoint_log_sd,onset_minus_baseline,16,32,generator_1_vs_2,all,6320,0.02592451004384171,0.024917105,0.5063291139240507
historical80,endpoint_log_sd,onset_minus_baseline,16,32,generator_1_vs_2,strong,4503,0.018351555133109498,0.021462783,0.5061070397512769
historical80,endpoint_log_sd,onset_minus_baseline,16,32,independent_MC,all,6320,-0.004204881621999493,0.025197523,0.5004746835443038
historical80,endpoint_log_sd,onset_minus_baseline,16,32,independent_MC,strong,4503,-0.0008748377113864635,0.022207273,0.49722407284032866
historical80,endpoint_log_sd,onset_minus_baseline,16,32,direct_N4096,all,6320,-0.014857233458497151,0.28510365,0.5009493670886076
historical80,endpoint_log_sd,onset_minus_baseline,16,32,direct_N4096,strong,4503,-0.02815074489361173,0.24163364,0.49677992449478126
historical80,endpoint_log_sd,active_minus_baseline,1,1,generator_0_vs_1,all,6320,0.025871780100636316,0.07707867,0.5022151898734177
historical80,endpoint_log_sd,active_minus_baseline,1,1,generator_0_vs_1,strong,4503,0.05100981143097461,0.06484342,0.510548523206751
historical80,endpoint_log_sd,active_minus_baseline,1,1,generator_0_vs_2,all,6320,0.03632702319816322,0.07777143,0.5169303797468354
historical80,endpoint_log_sd,active_minus_baseline,1,1,generator_0_vs_2,strong,4503,0.03797700673033921,0.06572425,0.5174328225627359
historical80,endpoint_log_sd,active_minus_baseline,1,1,generator_1_vs_2,all,6320,0.037605633313634694,0.077198386,0.5109177215189873
historical80,endpoint_log_sd,active_minus_baseline,1,1,generator_1_vs_2,strong,4503,0.04840304956974103,0.06359754,0.5081057073062403
historical80,endpoint_log_sd,active_minus_baseline,1,1,independent_MC,all,6320,0.04484328182349016,0.07691966,0.5245253164556962
historical80,endpoint_log_sd,active_minus_baseline,1,1,independent_MC,strong,4503,0.060247953996461746,0.06440721,0.5274261603375527
historical80,endpoint_log_sd,active_minus_baseline,1,1,direct_N4096,all,6320,0.09023004917529787,0.23568666,0.5292721518987342
historical80,endpoint_log_sd,active_minus_baseline,1,1,direct_N4096,strong,4503,0.10254123075894865,0.2166311,0.5298689762380635
historical80,endpoint_log_sd,active_minus_baseline,1,2,generator_0_vs_1,all,6320,0.013603154737492669,0.0687769,0.5030063291139241
historical80,endpoint_log_sd,active_minus_baseline,1,2,generator_0_vs_1,strong,4503,0.030869981119395665,0.05791897,0.5069953364423717
historical80,endpoint_log_sd,active_minus_baseline,1,2,generator_0_vs_2,all,6320,0.007514340046386058,0.069553494,0.5077531645569621
historical80,endpoint_log_sd,active_minus_baseline,1,2,generator_0_vs_2,strong,4503,0.01850053934373102,0.058460265,0.508327781479014
historical80,endpoint_log_sd,active_minus_baseline,1,2,generator_1_vs_2,all,6320,0.02083556509563359,0.06940425,0.5098101265822785
historical80,endpoint_log_sd,active_minus_baseline,1,2,generator_1_vs_2,strong,4503,0.032170188253532996,0.056850877,0.5101043748612036
historical80,endpoint_log_sd,active_minus_baseline,1,2,independent_MC,all,6320,0.027901232443768825,0.06833074,0.5085443037974684
historical80,endpoint_log_sd,active_minus_baseline,1,2,independent_MC,strong,4503,0.050774001475493484,0.057120465,0.5180990450810571
historical80,endpoint_log_sd,active_minus_baseline,1,2,direct_N4096,all,6320,0.07617816555145585,0.2367168,0.517879746835443
historical80,endpoint_log_sd,active_minus_baseline,1,2,direct_N4096,strong,4503,0.09179609082142183,0.21694219,0.521208083499889
historical80,endpoint_log_sd,active_minus_baseline,1,4,generator_0_vs_1,all,6320,0.004437247722387633,0.05845804,0.5037974683544304
historical80,endpoint_log_sd,active_minus_baseline,1,4,generator_0_vs_1,strong,4503,0.0264535059634835,0.04862419,0.512103042416167
historical80,endpoint_log_sd,active_minus_baseline,1,4,generator_0_vs_2,all,6320,-0.007658631563955862,0.05940629,0.5066455696202532
historical80,endpoint_log_sd,active_minus_baseline,1,4,generator_0_vs_2,strong,4503,-0.009393290245403321,0.04972762,0.5038862980235399
historical80,endpoint_log_sd,active_minus_baseline,1,4,generator_1_vs_2,all,6320,0.0302122807199656,0.05793934,0.510759493670886
historical80,endpoint_log_sd,active_minus_baseline,1,4,generator_1_vs_2,strong,4503,0.04225991906121378,0.04763205,0.5147679324894515
historical80,endpoint_log_sd,active_minus_baseline,1,4,independent_MC,all,6320,0.014962164308379695,0.058710862,0.5132911392405063
historical80,endpoint_log_sd,active_minus_baseline,1,4,independent_MC,strong,4503,0.041697167622841085,0.048133202,0.5185431934266045
historical80,endpoint_log_sd,active_minus_baseline,1,4,direct_N4096,all,6320,0.05416947563649522,0.2335521,0.5147151898734177
historical80,endpoint_log_sd,active_minus_baseline,1,4,direct_N4096,strong,4503,0.08796494979303085,0.21572739,0.5247612702642682
historical80,endpoint_log_sd,active_minus_baseline,1,8,generator_0_vs_1,all,6320,0.0003176346090601623,0.045799058,0.4995253164556962
historical80,endpoint_log_sd,active_minus_baseline,1,8,generator_0_vs_1,strong,4503,0.00036050479905339294,0.03834628,0.4994448145680657
historical80,endpoint_log_sd,active_minus_baseline,1,8,generator_0_vs_2,all,6320,-0.02291168962447782,0.046731282,0.4879746835443038
historical80,endpoint_log_sd,active_minus_baseline,1,8,generator_0_vs_2,strong,4503,-0.01957745520784619,0.038830247,0.4876748834110593
historical80,endpoint_log_sd,active_minus_baseline,1,8,generator_1_vs_2,all,6320,0.030842077048710934,0.045301534,0.5125
historical80,endpoint_log_sd,active_minus_baseline,1,8,generator_1_vs_2,strong,4503,0.03798534507175475,0.03734407,0.5134354874528092
historical80,endpoint_log_sd,active_minus_baseline,1,8,independent_MC,all,6320,0.0035802801153839983,0.046049614,0.4985759493670886
historical80,endpoint_log_sd,active_minus_baseline,1,8,independent_MC,strong,4503,0.01192321388206948,0.038011517,0.4985565178769709
