generator_id,model_name,metric_id,estimand,noise_sigma_standardized,centering,median,q25,q75,n
g1_gaussian_sanity,gaussian_nll,native_validation_loss,native_objective,,none,8.921140193939209,8.881793737411499,8.959659337997437,8
g1_gaussian_sanity,gaussian_nll,nll_original,clean,,none,9.329507827758789,9.126408576965332,9.523593664169312,8
g1_gaussian_sanity,gaussian_nll,samples_per_second,clean,,none,13574698.54110895,13066430.42414992,13861904.140362203,8
g1_gaussian_sanity,gaussian_nll,tangent_absolute_rms,clean,,none,0.6552841287292461,0.624417190131756,0.7309166083762992,8
g1_gaussian_sanity,gaussian_nll,tangent_cosine,clean,,none,0.808707231933594,0.7615995297434065,0.8329550766958382,8
g1_gaussian_sanity,gaussian_nll,tangent_eval_ms_per_example,clean,,none,0.00502376565236765,0.0044913790588907,0.005147128945282,8
g1_gaussian_sanity,gaussian_nll,tangent_nrmse,clean,,none,0.5835538348805318,0.5423692427592818,0.6282838521992377,8
g1_gaussian_sanity,mean,energy_score_fair,clean,,none,1.5068373383778217,1.4740497166242015,1.5376096846368954,8
g1_gaussian_sanity,mean,energy_score_v,clean,,none,1.5300441207182258,1.4971821322028709,1.560818984984848,8
g1_gaussian_sanity,mean,native_validation_loss,native_objective,,none,0.5478351712226868,0.5397337526082993,0.553663358092308,8
g1_gaussian_sanity,mean,samples_per_second,clean,,none,12918868.326528,12370080.219938938,13191923.915859919,8
g1_gaussian_sanity,ratio_critic,centering_error,clean,,none,0.2980568344247041,0.2727984877096061,0.3810545983026541,8
g1_gaussian_sanity,ratio_critic,finite_ratio_absolute_rmse,clean,,none,0.09210762906969311,0.09123044954762492,0.09928000243733429,8
g1_gaussian_sanity,ratio_critic,finite_ratio_nrmse,clean,,none,0.578294034905029,0.5106127552306721,0.6286513211610365,8
g1_gaussian_sanity,ratio_critic,native_validation_loss,native_objective,,none,0.2619370371103287,0.2552321702241897,0.2759553641080856,8
g1_gaussian_sanity,ratio_critic,tangent_absolute_rms,clean,,none,0.627349356780045,0.6057233354421,0.6792497842213394,8
g1_gaussian_sanity,ratio_critic,tangent_cosine,clean,,none,0.8120919060655705,0.7934599120515577,0.8295932155244092,8
g1_gaussian_sanity,ratio_critic,tangent_eval_ms_per_example,clean,,none,0.00476074228572535,0.004664066409532025,0.005013679583498675,8
g1_gaussian_sanity,ratio_critic,tangent_nrmse,clean,,none,0.532061549598797,0.5280950794291822,0.5547619405160666,8
g2_covariance,affine_flow,centering_error,clean,,none,0.27303639053221374,0.2483684666443498,0.2971268114905221,8
g2_covariance,affine_flow,energy_score_fair,clean,,none,1.5011342649780306,1.4618144744627897,1.5384716067912696,8
g2_covariance,affine_flow,energy_score_v,clean,,none,1.5254337307772714,1.4862864382465366,1.562814233739278,8
g2_covariance,affine_flow,finite_ratio_absolute_rmse,clean,,none,0.03735352189982655,0.03476252096237325,0.04313652917316825,8
g2_covariance,affine_flow,finite_ratio_nrmse,clean,,none,0.9753683718391628,0.7650475188140495,1.0945192586401662,8
g2_covariance,affine_flow,native_validation_loss,native_objective,,none,10.870668411254885,10.81689500808716,10.917451858520508,8
g2_covariance,affine_flow,nll_original,clean,,none,9.163627624511719,9.039605140686035,9.285333156585693,8
g2_covariance,affine_flow,samples_per_second,clean,,none,522409.838111173,512426.1250678205,528273.8980090022,8
g2_covariance,affine_flow,tangent_absolute_rms,clean,,none,0.3317642329833258,0.3015782989356534,0.3467385742967262,8
