cohort,channel,context,source_lag_frames,horizon_frames,source_to_endpoint_frames,scope,reference,method,n_edges,n_positive,prevalence,auroc,auprc,source_macro_auroc,n_macro_sources
clean54,endpoint_log_sd,baseline,16,4,20,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.49691686889070114,0.2415854405116037,0.48176891159651614,54
clean54,endpoint_log_sd,baseline,16,4,20,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.5468857458631518,0.0767138037935913,0.49547270277363403,45
clean54,endpoint_log_sd,baseline,16,4,20,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.4857730433174108,0.15704332172403687,0.5013006070818661,24
clean54,endpoint_log_sd,baseline,16,4,20,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.48897563859569804,0.24070322262456506,0.4797901519702787,33
clean54,endpoint_log_sd,baseline,16,4,20,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.4903328924162258,0.2245326967776134,0.480993143100199,33
clean54,endpoint_log_sd,baseline,16,4,20,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.5029295788575878,0.055715716965310844,0.4924270255471045,28
clean54,endpoint_log_sd,baseline,16,8,24,all_common,randi_wild_type,flow,1349,257,0.1905114899925871,0.5352118698422201,0.22380995266447717,0.5397427821721805,40
clean54,endpoint_log_sd,baseline,16,8,24,all_common,cook_struct,flow,2862,758,0.26484975541579314,0.5168732505994361,0.2726269086477005,0.49174589246327716,54
clean54,endpoint_log_sd,baseline,16,8,24,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.5145604611832372,0.24781156312909441,0.4924528669545141,54
clean54,endpoint_log_sd,baseline,16,8,24,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.5432844741022638,0.07404910867102935,0.5039816531624712,45
clean54,endpoint_log_sd,baseline,16,8,24,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.5356517197479951,0.16751955619607672,0.5437957207061078,24
clean54,endpoint_log_sd,baseline,16,8,24,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.510746144081796,0.25178234698450364,0.49625120217044094,33
clean54,endpoint_log_sd,baseline,16,8,24,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.5107822604350382,0.23436843713678665,0.49788173461001173,33
clean54,endpoint_log_sd,baseline,16,8,24,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.4897402934523295,0.0546603817578873,0.4778485479605368,28
clean54,endpoint_log_sd,baseline,16,16,32,all_common,randi_wild_type,flow,1349,257,0.1905114899925871,0.5414510910619861,0.22347800288033792,0.5337211080630893,40
clean54,endpoint_log_sd,baseline,16,16,32,all_common,cook_struct,flow,2862,758,0.26484975541579314,0.5153740331270003,0.27705369163279636,0.49610551860494956,54
clean54,endpoint_log_sd,baseline,16,16,32,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.5120193500125997,0.25299719904554485,0.4978661958283588,54
clean54,endpoint_log_sd,baseline,16,16,32,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.536270892979168,0.06947071927417897,0.4836200146184858,45
clean54,endpoint_log_sd,baseline,16,16,32,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.5363481061554031,0.17062875895876184,0.5357684431954982,24
clean54,endpoint_log_sd,baseline,16,16,32,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.518278878088647,0.2589007232426639,0.5064194774704422,33
clean54,endpoint_log_sd,baseline,16,16,32,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.5143996178718401,0.2393688945537787,0.5078017329321208,33
clean54,endpoint_log_sd,baseline,16,16,32,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.5098641515964351,0.05560549038287474,0.47723048601786894,28
clean54,endpoint_log_sd,baseline,16,32,48,all_common,randi_wild_type,flow,1349,257,0.1905114899925871,0.5170037485212582,0.22277192824667952,0.4538715464356603,40
clean54,endpoint_log_sd,baseline,16,32,48,all_common,cook_struct,flow,2862,758,0.26484975541579314,0.5250502874283937,0.2806863856917913,0.5126000509534654,54
clean54,endpoint_log_sd,baseline,16,32,48,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.5254703072945499,0.2579707078493791,0.5138714268286029,54
clean54,endpoint_log_sd,baseline,16,32,48,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.5379078346886625,0.06817810336673114,0.5075452893806638,45
clean54,endpoint_log_sd,baseline,16,32,48,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.489287618467297,0.16273476074425297,0.4185442183084525,24
clean54,endpoint_log_sd,baseline,16,32,48,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.5287276774070145,0.280204172193006,0.5218736843848237,33
clean54,endpoint_log_sd,baseline,16,32,48,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.5257256760728983,0.2557443179614692,0.5202035282278897,33
clean54,endpoint_log_sd,baseline,16,32,48,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.5409708401834386,0.07493820071398931,0.5101630337454964,28
clean54,endpoint_log_sd,onset_minus_baseline,1,1,2,all_common,randi_wild_type,flow,1349,257,0.1905114899925871,0.5347771553997235,0.20885615547467778,0.5092650623656796,40
clean54,endpoint_log_sd,onset_minus_baseline,1,1,2,all_common,cook_struct,flow,2862,758,0.26484975541579314,0.5053309690299668,0.2760011441038259,0.48266272073156824,54
clean54,endpoint_log_sd,onset_minus_baseline,1,1,2,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.5026168418393094,0.2545449040305613,0.4804440295481599,54
clean54,endpoint_log_sd,onset_minus_baseline,1,1,2,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.5224282986572684,0.06521777400474335,0.497733065182665,45
clean54,endpoint_log_sd,onset_minus_baseline,1,1,2,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.5261199307966008,0.1753720022493996,0.512818583125837,24
clean54,endpoint_log_sd,onset_minus_baseline,1,1,2,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.4828565963588308,0.24604338784046564,0.4636805429651973,33
clean54,endpoint_log_sd,onset_minus_baseline,1,1,2,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.48366769547325106,0.22903935526254293,0.4647627265822853,33
clean54,endpoint_log_sd,onset_minus_baseline,1,1,2,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.48546953608820875,0.05658916248743004,0.42734521907652506,28
clean54,endpoint_log_sd,onset_minus_baseline,1,2,3,all_common,randi_wild_type,flow,1349,257,0.1905114899925871,0.5544070067416371,0.22354513615034952,0.5083510769074756,40
clean54,endpoint_log_sd,onset_minus_baseline,1,2,3,all_common,cook_struct,flow,2862,758,0.26484975541579314,0.5201494577485277,0.2796989887022828,0.49888772831591166,54
clean54,endpoint_log_sd,onset_minus_baseline,1,2,3,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.5178390369439996,0.25669339384008033,0.49742926045503516,54
clean54,endpoint_log_sd,onset_minus_baseline,1,2,3,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.540008393446081,0.06798854732954834,0.5176376565899808,45
clean54,endpoint_log_sd,onset_minus_baseline,1,2,3,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.5334211070367669,0.18007557347777248,0.4809579873191078,24
clean54,endpoint_log_sd,onset_minus_baseline,1,2,3,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.49535550957241475,0.25241243091595794,0.4716820099539697,33
clean54,endpoint_log_sd,onset_minus_baseline,1,2,3,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.4968456055261611,0.23575137496430282,0.4741966757049597,33
clean54,endpoint_log_sd,onset_minus_baseline,1,2,3,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.5189742765670775,0.05905390984686192,0.4593860303411385,28
clean54,endpoint_log_sd,onset_minus_baseline,1,4,5,all_common,randi_wild_type,flow,1349,257,0.1905114899925871,0.5492438819287069,0.22926489939102201,0.5296579238541723,40
clean54,endpoint_log_sd,onset_minus_baseline,1,4,5,all_common,cook_struct,flow,2862,758,0.26484975541579314,0.5260278198581418,0.2835782329819805,0.5108991591803841,54
clean54,endpoint_log_sd,onset_minus_baseline,1,4,5,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.5234569958933474,0.2590148560525206,0.5081986715949812,54
clean54,endpoint_log_sd,onset_minus_baseline,1,4,5,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.5219910484556718,0.066581490439265,0.48596930899079005,45
clean54,endpoint_log_sd,onset_minus_baseline,1,4,5,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.5241831061009978,0.17515832637252232,0.49424518402519907,24
clean54,endpoint_log_sd,onset_minus_baseline,1,4,5,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.5071397520388112,0.2519162908871322,0.491941499945634,33
clean54,endpoint_log_sd,onset_minus_baseline,1,4,5,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.5042254556143445,0.23223456377110877,0.4882024785398587,33
clean54,endpoint_log_sd,onset_minus_baseline,1,4,5,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.5092522775312427,0.060078757480598745,0.42796245756595785,28
clean54,endpoint_log_sd,onset_minus_baseline,1,8,9,all_common,randi_wild_type,flow,1349,257,0.1905114899925871,0.5330953093599008,0.23311963828277749,0.506884171440956,40
clean54,endpoint_log_sd,onset_minus_baseline,1,8,9,all_common,cook_struct,flow,2862,758,0.26484975541579314,0.5113892873982966,0.27131121297257343,0.5021922485609948,54
clean54,endpoint_log_sd,onset_minus_baseline,1,8,9,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.5022014806172479,0.24526687594336152,0.49038469241245913,54
clean54,endpoint_log_sd,onset_minus_baseline,1,8,9,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.5285607876655893,0.07001055495199358,0.5075133544894146,45
clean54,endpoint_log_sd,onset_minus_baseline,1,8,9,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.5163705210928914,0.18702697436064847,0.46612052689557365,24
clean54,endpoint_log_sd,onset_minus_baseline,1,8,9,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.4933297396929176,0.24973322774126216,0.47872008208866734,33
clean54,endpoint_log_sd,onset_minus_baseline,1,8,9,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.48893481775426223,0.2270466849017117,0.4706117037955995,33
clean54,endpoint_log_sd,onset_minus_baseline,1,8,9,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.5031582590637709,0.07208119936400599,0.45325629527058375,28
clean54,endpoint_log_sd,onset_minus_baseline,1,16,17,all_common,randi_wild_type,flow,1349,257,0.1905114899925871,0.5046428927751885,0.20101141147850674,0.47664471323069596,40
clean54,endpoint_log_sd,onset_minus_baseline,1,16,17,all_common,cook_struct,flow,2862,758,0.26484975541579314,0.498376631519809,0.2743548399753828,0.483044544418713,54
clean54,endpoint_log_sd,onset_minus_baseline,1,16,17,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.4905468944803917,0.24425592031124438,0.4747346341848851,54
clean54,endpoint_log_sd,onset_minus_baseline,1,16,17,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.5353524478320959,0.07903950671063237,0.5147867801807506,45
clean54,endpoint_log_sd,onset_minus_baseline,1,16,17,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.47730759605235956,0.15473037798844042,0.4354398590300616,24
clean54,endpoint_log_sd,onset_minus_baseline,1,16,17,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.4980837781912396,0.25461882984713946,0.4844780009564872,33
clean54,endpoint_log_sd,onset_minus_baseline,1,16,17,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.49161706349206347,0.2277971990487995,0.47804002014602487,33
clean54,endpoint_log_sd,onset_minus_baseline,1,16,17,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.5139865758538424,0.06489022169601219,0.4899716697291422,28
clean54,endpoint_log_sd,onset_minus_baseline,1,32,33,all_common,randi_wild_type,flow,1349,257,0.1905114899925871,0.46768503869671185,0.18953905920125086,0.4403104947523163,40
clean54,endpoint_log_sd,onset_minus_baseline,1,32,33,all_common,cook_struct,flow,2862,758,0.26484975541579314,0.5177523400583885,0.28972937998954695,0.5022395928049079,54
clean54,endpoint_log_sd,onset_minus_baseline,1,32,33,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.5109597820544111,0.25363683136681797,0.4942936178251746,54
clean54,endpoint_log_sd,onset_minus_baseline,1,32,33,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.5404236712757379,0.09248268584322315,0.49877083598184846,45
clean54,endpoint_log_sd,onset_minus_baseline,1,32,33,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.4747831953255063,0.16484687914922047,0.44619159773178846,24
clean54,endpoint_log_sd,onset_minus_baseline,1,32,33,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.521099306195552,0.269683611607715,0.5015090654925297,33
clean54,endpoint_log_sd,onset_minus_baseline,1,32,33,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.5139531893004116,0.24019434451736577,0.49194030131403177,33
clean54,endpoint_log_sd,onset_minus_baseline,1,32,33,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.5341536978207394,0.0725266519410327,0.5134508445377192,28
clean54,endpoint_log_sd,onset_minus_baseline,4,1,5,all_common,randi_wild_type,flow,1349,257,0.1905114899925871,0.5499458388563447,0.23220389824035792,0.5668185593207745,40
clean54,endpoint_log_sd,onset_minus_baseline,4,1,5,all_common,cook_struct,flow,2862,758,0.26484975541579314,0.510722132487936,0.26741137567394885,0.4993309485079436,54
clean54,endpoint_log_sd,onset_minus_baseline,4,1,5,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.5131080197124616,0.24941137017298654,0.5022180021815098,54
clean54,endpoint_log_sd,onset_minus_baseline,4,1,5,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.5094997550080529,0.05984648675147318,0.5209805671968427,45
clean54,endpoint_log_sd,onset_minus_baseline,4,1,5,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.5661947923353972,0.19903039973968614,0.5869675459174581,24
clean54,endpoint_log_sd,onset_minus_baseline,4,1,5,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.49652923890173717,0.24689007105501848,0.495183667967418,33
clean54,endpoint_log_sd,onset_minus_baseline,4,1,5,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.4948431069958848,0.22692567486632895,0.4953901330187604,33
clean54,endpoint_log_sd,onset_minus_baseline,4,1,5,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.5303588425073239,0.062428118598283566,0.5481493011946453,28
clean54,endpoint_log_sd,onset_minus_baseline,4,2,6,all_common,randi_wild_type,flow,1349,257,0.1905114899925871,0.5423383361126553,0.2331238420866974,0.5496169334241259,40
clean54,endpoint_log_sd,onset_minus_baseline,4,2,6,all_common,cook_struct,flow,2862,758,0.26484975541579314,0.5081594801207902,0.26449607519300167,0.4994039328943718,54
clean54,endpoint_log_sd,onset_minus_baseline,4,2,6,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.5101522087229825,0.24593669550909295,0.5016572576978874,54
clean54,endpoint_log_sd,onset_minus_baseline,4,2,6,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.5089921932162499,0.061403649993145404,0.499814476870408,45
clean54,endpoint_log_sd,onset_minus_baseline,4,2,6,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.54817579404372,0.19414107927685986,0.5586464504289597,24
clean54,endpoint_log_sd,onset_minus_baseline,4,2,6,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.49177346154514945,0.24035007422824348,0.4884666953798803,33
clean54,endpoint_log_sd,onset_minus_baseline,4,2,6,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.4921976043503822,0.22151267711969697,0.4897444505424787,33
clean54,endpoint_log_sd,onset_minus_baseline,4,2,6,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.5053956167566966,0.0591045579475276,0.5002066051002287,28
clean54,endpoint_log_sd,onset_minus_baseline,4,4,8,all_common,randi_wild_type,flow,1349,257,0.1905114899925871,0.5523688373882927,0.23340818515896605,0.5469914550941756,40
clean54,endpoint_log_sd,onset_minus_baseline,4,4,8,all_common,cook_struct,flow,2862,758,0.26484975541579314,0.5062172692797737,0.2635778077219838,0.4955918823159137,54
clean54,endpoint_log_sd,onset_minus_baseline,4,4,8,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.5058401904312151,0.24357745765861052,0.49620791155660154,54
clean54,endpoint_log_sd,onset_minus_baseline,4,4,8,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.5191697958986371,0.06183499227470601,0.5097568645995808,45
clean54,endpoint_log_sd,onset_minus_baseline,4,4,8,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.5633439604800714,0.19648938617564757,0.573393148685544,24
clean54,endpoint_log_sd,onset_minus_baseline,4,4,8,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.49153523796275367,0.2405523634327665,0.4918529583836525,33
clean54,endpoint_log_sd,onset_minus_baseline,4,4,8,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.49155643738977073,0.2224095784660538,0.4937890853116971,33
clean54,endpoint_log_sd,onset_minus_baseline,4,4,8,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.5219965636163612,0.05841723881827211,0.5054501421734909,28
clean54,endpoint_log_sd,onset_minus_baseline,4,8,12,all_common,randi_wild_type,flow,1349,257,0.1905114899925871,0.544479839226921,0.23351142852865125,0.5247702252363583,40
clean54,endpoint_log_sd,onset_minus_baseline,4,8,12,all_common,cook_struct,flow,2862,758,0.26484975541579314,0.48290352839672135,0.25821032572124936,0.46845530045791656,54
clean54,endpoint_log_sd,onset_minus_baseline,4,8,12,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.47909800474490666,0.23479446465448336,0.4657074585774686,54
clean54,endpoint_log_sd,onset_minus_baseline,4,8,12,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.5260229787065743,0.06539631637780502,0.5152794157495748,45
clean54,endpoint_log_sd,onset_minus_baseline,4,8,12,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.5632133880286824,0.21868929979045834,0.5374852247239387,24
clean54,endpoint_log_sd,onset_minus_baseline,4,8,12,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.4703733328696378,0.23761672636274928,0.4596029058882685,33
clean54,endpoint_log_sd,onset_minus_baseline,4,8,12,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.4721156672545561,0.21989257771294193,0.4622934395474205,33
clean54,endpoint_log_sd,onset_minus_baseline,4,8,12,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.48058690465889564,0.05295665388486469,0.4782686296153666,28
clean54,endpoint_log_sd,onset_minus_baseline,4,16,20,all_common,randi_wild_type,flow,1349,257,0.1905114899925871,0.5296354099856045,0.204548694574535,0.4934358964178884,40
clean54,endpoint_log_sd,onset_minus_baseline,4,16,20,all_common,cook_struct,flow,2862,758,0.26484975541579314,0.5180620905524845,0.2729394228819966,0.5123820701838401,54
clean54,endpoint_log_sd,onset_minus_baseline,4,16,20,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.517284781045771,0.25103836142791514,0.5130693082477811,54
clean54,endpoint_log_sd,onset_minus_baseline,4,16,20,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.5301933349006959,0.06873077172524614,0.5096478747309402,45
clean54,endpoint_log_sd,onset_minus_baseline,4,16,20,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.5104729987051564,0.1599022511120765,0.47798563097111124,24
clean54,endpoint_log_sd,onset_minus_baseline,4,16,20,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.4988158375210837,0.24619852218425806,0.5019966196558427,33
clean54,endpoint_log_sd,onset_minus_baseline,4,16,20,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.5002149470899471,0.22752730078298664,0.5062646250780157,33
clean54,endpoint_log_sd,onset_minus_baseline,4,16,20,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.49776882285318724,0.05621601234118134,0.4822878468989401,28
clean54,endpoint_log_sd,onset_minus_baseline,4,32,36,all_common,randi_wild_type,flow,1349,257,0.1905114899925871,0.4754421972320805,0.18508003244171628,0.4345272205469035,40
clean54,endpoint_log_sd,onset_minus_baseline,4,32,36,all_common,cook_struct,flow,2862,758,0.26484975541579314,0.5136816918647231,0.2751026727126832,0.5133482679684569,54
clean54,endpoint_log_sd,onset_minus_baseline,4,32,36,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.5131490267120918,0.25564409805932775,0.5114829338924476,54
clean54,endpoint_log_sd,onset_minus_baseline,4,32,36,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.4892522142657822,0.05827505776034593,0.5106223262659898,45
clean54,endpoint_log_sd,onset_minus_baseline,4,32,36,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.43401194737930204,0.13699157816991026,0.402455713480572,24
clean54,endpoint_log_sd,onset_minus_baseline,4,32,36,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.48441461336486463,0.23919984147235196,0.4892657188334518,33
clean54,endpoint_log_sd,onset_minus_baseline,4,32,36,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.47962228101116994,0.21848832785800265,0.48383727363049156,33
clean54,endpoint_log_sd,onset_minus_baseline,4,32,36,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.4981643778044228,0.0571053820857787,0.5204819905422142,28
clean54,endpoint_log_sd,onset_minus_baseline,8,1,9,all_common,randi_wild_type,flow,1349,257,0.1905114899925871,0.547968244466299,0.22839584055693468,0.5406902522065586,40
clean54,endpoint_log_sd,onset_minus_baseline,8,1,9,all_common,cook_struct,flow,2862,758,0.26484975541579314,0.49514368911584417,0.2707704529867617,0.4805242236966535,54
clean54,endpoint_log_sd,onset_minus_baseline,8,1,9,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.485658463282531,0.24365838246015062,0.4706778817561646,54
clean54,endpoint_log_sd,onset_minus_baseline,8,1,9,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.5148126745430296,0.07650948420392568,0.5147357208706375,45
clean54,endpoint_log_sd,onset_minus_baseline,8,1,9,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.5608195597532181,0.18635629774006562,0.5736504038238665,24
clean54,endpoint_log_sd,onset_minus_baseline,8,1,9,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.46964822897285646,0.23461502477250573,0.4646341021024446,33
clean54,endpoint_log_sd,onset_minus_baseline,8,1,9,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.461250734861846,0.21165280509130657,0.4560448085667665,33
clean54,endpoint_log_sd,onset_minus_baseline,8,1,9,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.46687845338014067,0.05555659170535685,0.48352265248644505,28
clean54,endpoint_log_sd,onset_minus_baseline,8,2,10,all_common,randi_wild_type,flow,1349,257,0.1905114899925871,0.5559427602229159,0.23383993068032327,0.5215283432794742,40
clean54,endpoint_log_sd,onset_minus_baseline,8,2,10,all_common,cook_struct,flow,2862,758,0.26484975541579314,0.48935749972410886,0.267321439781267,0.4773743935552325,54
clean54,endpoint_log_sd,onset_minus_baseline,8,2,10,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.4828402241627793,0.241855995244583,0.47155164930550425,54
clean54,endpoint_log_sd,onset_minus_baseline,8,2,10,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.4836668373187554,0.07248312044364819,0.4925887101000879,45
clean54,endpoint_log_sd,onset_minus_baseline,8,2,10,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.5575334863932625,0.18816545077577904,0.5335342411516664,24
clean54,endpoint_log_sd,onset_minus_baseline,8,2,10,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.46641569145698936,0.23284730456792838,0.4679040038331414,33
clean54,endpoint_log_sd,onset_minus_baseline,8,2,10,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.4611092739564962,0.21032794630438303,0.4629523054178175,33
clean54,endpoint_log_sd,onset_minus_baseline,8,2,10,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.43342315727017644,0.052679044886370624,0.4628557240238879,28
clean54,endpoint_log_sd,onset_minus_baseline,8,4,12,all_common,randi_wild_type,flow,1349,257,0.1905114899925871,0.5393345305796667,0.22174213141416188,0.5426443128596584,40
clean54,endpoint_log_sd,onset_minus_baseline,8,4,12,all_common,cook_struct,flow,2862,758,0.26484975541579314,0.49984324367707694,0.27529501845817206,0.47867400165768226,54
clean54,endpoint_log_sd,onset_minus_baseline,8,4,12,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.4893160230882636,0.24823799329289203,0.4665412302348305,54
clean54,endpoint_log_sd,onset_minus_baseline,8,4,12,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.5209473607885445,0.07728085113425422,0.5314172487566592,45
clean54,endpoint_log_sd,onset_minus_baseline,8,4,12,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.5291557402913941,0.17262628305122962,0.5381204795289593,24
clean54,endpoint_log_sd,onset_minus_baseline,8,4,12,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.4680484793684467,0.23365904752698724,0.45860893254052815,33
clean54,endpoint_log_sd,onset_minus_baseline,8,4,12,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.45973508230452675,0.21028188416738347,0.44752772342419284,33
clean54,endpoint_log_sd,onset_minus_baseline,8,4,12,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.4597522837117888,0.05360869897528784,0.4914178355614495,28
clean54,endpoint_log_sd,onset_minus_baseline,8,8,16,all_common,randi_wild_type,flow,1349,257,0.1905114899925871,0.5457768560881401,0.22441032463412774,0.5599148764268236,40
clean54,endpoint_log_sd,onset_minus_baseline,8,8,16,all_common,cook_struct,flow,2862,758,0.26484975541579314,0.49475117128324486,0.27687143833303873,0.4821222598361765,54
clean54,endpoint_log_sd,onset_minus_baseline,8,8,16,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.4881989130499485,0.24782323047681148,0.47578823234588075,54
clean54,endpoint_log_sd,onset_minus_baseline,8,8,16,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.530325169132333,0.07568618218258787,0.5132770418237156,45
clean54,endpoint_log_sd,onset_minus_baseline,8,8,16,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.5414077886467253,0.17376304002153112,0.571258056151397,24
clean54,endpoint_log_sd,onset_minus_baseline,8,8,16,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.4614721174077101,0.2361492797312019,0.46050844527185086,33
clean54,endpoint_log_sd,onset_minus_baseline,8,8,16,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.4592886537330982,0.213263744904572,0.4555934236063914,33
clean54,endpoint_log_sd,onset_minus_baseline,8,8,16,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.4761925363725139,0.05913066299519214,0.5158682864820001,28
