cohort,channel,context,lag,horizon,comparison,scope,n_edges,spearman,rmse,sign_agreement
clean54,endpoint_mean,state_average,16,32,direct_N4096,all,2862,0.8063516656503548,0.051375635,0.8123689727463312
clean54,endpoint_mean,state_average,16,32,direct_N4096,strong,1749,0.7320571650619575,0.04985558,0.7793024585477416
clean54,endpoint_mean,baseline,1,1,generator_0_vs_1,all,2862,0.4677625621008302,0.055436846,0.6809923130677847
clean54,endpoint_mean,baseline,1,1,generator_0_vs_1,strong,1749,0.4718435973594213,0.05148587,0.6832475700400229
clean54,endpoint_mean,baseline,1,1,generator_0_vs_2,all,2862,0.4741181053816904,0.056556307,0.6918238993710691
clean54,endpoint_mean,baseline,1,1,generator_0_vs_2,strong,1749,0.459377410638237,0.052829012,0.6872498570611778
clean54,endpoint_mean,baseline,1,1,generator_1_vs_2,all,2862,0.45105318831761043,0.05706416,0.6886792452830188
clean54,endpoint_mean,baseline,1,1,generator_1_vs_2,strong,1749,0.447344439852708,0.053017393,0.6941109205260149
clean54,endpoint_mean,baseline,1,1,independent_MC,all,2862,0.7089991251119931,0.041366946,0.7788259958071279
clean54,endpoint_mean,baseline,1,1,independent_MC,strong,1749,0.7248124809002146,0.038341343,0.793596340766152
clean54,endpoint_mean,baseline,1,1,direct_N4096,all,2862,0.6472806960816896,0.0488899,0.7512229210342418
clean54,endpoint_mean,baseline,1,1,direct_N4096,strong,1749,0.6750739852091262,0.043079313,0.7655803316180675
clean54,endpoint_mean,baseline,1,2,generator_0_vs_1,all,2862,0.5014483887418743,0.05493353,0.686932215234102
clean54,endpoint_mean,baseline,1,2,generator_0_vs_1,strong,1749,0.4931457258254892,0.051013794,0.6878216123499142
clean54,endpoint_mean,baseline,1,2,generator_0_vs_2,all,2862,0.5060452031405431,0.056150965,0.689727463312369
clean54,endpoint_mean,baseline,1,2,generator_0_vs_2,strong,1749,0.4835885402969725,0.05245346,0.6826758147512865
clean54,endpoint_mean,baseline,1,2,generator_1_vs_2,all,2862,0.48172462856690207,0.05679475,0.6904262753319357
clean54,endpoint_mean,baseline,1,2,generator_1_vs_2,strong,1749,0.46837558659120765,0.052945238,0.6941109205260149
clean54,endpoint_mean,baseline,1,2,independent_MC,all,2862,0.7324213112941323,0.040650986,0.7767295597484277
clean54,endpoint_mean,baseline,1,2,independent_MC,strong,1749,0.7420071201196369,0.037654646,0.7901658090337336
clean54,endpoint_mean,baseline,1,2,direct_N4096,all,2862,0.6494668233519035,0.051562592,0.7515723270440252
clean54,endpoint_mean,baseline,1,2,direct_N4096,strong,1749,0.6703782747195379,0.045674466,0.7587192681532304
clean54,endpoint_mean,baseline,1,4,generator_0_vs_1,all,2862,0.55358707104146,0.054545805,0.7124388539482879
clean54,endpoint_mean,baseline,1,4,generator_0_vs_1,strong,1749,0.5264124701342437,0.050492033,0.7004002287021155
clean54,endpoint_mean,baseline,1,4,generator_0_vs_2,all,2862,0.55333025935636,0.055937685,0.7078965758211041
clean54,endpoint_mean,baseline,1,4,generator_0_vs_2,strong,1749,0.518114723754722,0.05206231,0.6946826758147513
clean54,endpoint_mean,baseline,1,4,generator_1_vs_2,all,2862,0.52893598511482,0.056634396,0.69916142557652
clean54,endpoint_mean,baseline,1,4,generator_1_vs_2,strong,1749,0.5012683838763887,0.05279978,0.6958261863922242
clean54,endpoint_mean,baseline,1,4,independent_MC,all,2862,0.7708791173362858,0.03935608,0.7938504542278128
clean54,endpoint_mean,baseline,1,4,independent_MC,strong,1749,0.7702379694481934,0.036430057,0.8033161806746713
clean54,endpoint_mean,baseline,1,4,direct_N4096,all,2862,0.6544386365177933,0.055010602,0.749475890985325
clean54,endpoint_mean,baseline,1,4,direct_N4096,strong,1749,0.6665105772859323,0.048071917,0.7575757575757576
clean54,endpoint_mean,baseline,1,8,generator_0_vs_1,all,2862,0.6147812438261628,0.05479934,0.7299091544374563
clean54,endpoint_mean,baseline,1,8,generator_0_vs_1,strong,1749,0.5725305806839418,0.049876478,0.7209834190966267
clean54,endpoint_mean,baseline,1,8,generator_0_vs_2,all,2862,0.6148342131749791,0.056151763,0.7274633123689728
clean54,endpoint_mean,baseline,1,8,generator_0_vs_2,strong,1749,0.5734503601834027,0.0513628,0.7124070897655803
clean54,endpoint_mean,baseline,1,8,generator_1_vs_2,all,2862,0.5914053402389712,0.056931823,0.720125786163522
clean54,endpoint_mean,baseline,1,8,generator_1_vs_2,strong,1749,0.5494170484754656,0.05269405,0.714694110920526
clean54,endpoint_mean,baseline,1,8,independent_MC,all,2862,0.8172924507863597,0.03765706,0.822501747030049
clean54,endpoint_mean,baseline,1,8,independent_MC,strong,1749,0.8045382716243213,0.034680188,0.819325328759291
clean54,endpoint_mean,baseline,1,8,direct_N4096,all,2862,0.666362592894655,0.060094565,0.7491264849755416
clean54,endpoint_mean,baseline,1,8,direct_N4096,strong,1749,0.6533260962085278,0.05291732,0.7438536306460835
clean54,endpoint_mean,baseline,1,16,generator_0_vs_1,all,2862,0.6519560510447849,0.05896372,0.7456324248777079
clean54,endpoint_mean,baseline,1,16,generator_0_vs_1,strong,1749,0.6036653420410598,0.05205977,0.7347055460263008
clean54,endpoint_mean,baseline,1,16,generator_0_vs_2,all,2862,0.6693069375487806,0.059448782,0.7606568832983928
clean54,endpoint_mean,baseline,1,16,generator_0_vs_2,strong,1749,0.6426929304019239,0.05217341,0.7610062893081762
clean54,endpoint_mean,baseline,1,16,generator_1_vs_2,all,2862,0.6472163147684892,0.060041443,0.7522711390635919
clean54,endpoint_mean,baseline,1,16,generator_1_vs_2,strong,1749,0.5978321865518446,0.05409718,0.7415666094911378
clean54,endpoint_mean,baseline,1,16,independent_MC,all,2862,0.8667944584519601,0.035649646,0.8549965059399022
clean54,endpoint_mean,baseline,1,16,independent_MC,strong,1749,0.8453646181977429,0.03277191,0.8484848484848485
clean54,endpoint_mean,baseline,1,16,direct_N4096,all,2862,0.6773005978304248,0.06841894,0.7638015373864431
clean54,endpoint_mean,baseline,1,16,direct_N4096,strong,1749,0.6366963429903717,0.06173858,0.7638650657518582
clean54,endpoint_mean,baseline,1,32,generator_0_vs_1,all,2862,0.6091615552088389,0.0720044,0.7407407407407407
clean54,endpoint_mean,baseline,1,32,generator_0_vs_1,strong,1749,0.5478287515342909,0.061738312,0.7301315037164093
clean54,endpoint_mean,baseline,1,32,generator_0_vs_2,all,2862,0.6574232235237637,0.0694102,0.753319357092942
clean54,endpoint_mean,baseline,1,32,generator_0_vs_2,strong,1749,0.6226566019792563,0.059280317,0.7530017152658662
clean54,endpoint_mean,baseline,1,32,generator_1_vs_2,all,2862,0.6411558849685056,0.06837615,0.7463312368972747
clean54,endpoint_mean,baseline,1,32,generator_1_vs_2,strong,1749,0.5793247201828868,0.059218824,0.7301315037164093
clean54,endpoint_mean,baseline,1,32,independent_MC,all,2862,0.8957883496625916,0.035368346,0.8682739343116702
clean54,endpoint_mean,baseline,1,32,independent_MC,strong,1749,0.861850017690957,0.03301395,0.855917667238422
clean54,endpoint_mean,baseline,1,32,direct_N4096,all,2862,0.6382854657235678,0.08860259,0.7617051013277428
clean54,endpoint_mean,baseline,1,32,direct_N4096,strong,1749,0.591172491598898,0.07903661,0.7541452258433391
clean54,endpoint_mean,baseline,4,1,generator_0_vs_1,all,2862,0.5191578609321715,0.059312366,0.7127882599580713
clean54,endpoint_mean,baseline,4,1,generator_0_vs_1,strong,1749,0.49894705441357134,0.052890554,0.7169811320754716
clean54,endpoint_mean,baseline,4,1,generator_0_vs_2,all,2862,0.5343874365814113,0.058180373,0.7166317260656884
clean54,endpoint_mean,baseline,4,1,generator_0_vs_2,strong,1749,0.5065439248804388,0.052835315,0.707833047455689
clean54,endpoint_mean,baseline,4,1,generator_1_vs_2,all,2862,0.5509701075635051,0.05653002,0.7215234102026555
clean54,endpoint_mean,baseline,4,1,generator_1_vs_2,strong,1749,0.5246304014193137,0.052243806,0.7164093767867353
clean54,endpoint_mean,baseline,4,1,independent_MC,all,2862,0.7566398308417018,0.042067654,0.8088749126484975
clean54,endpoint_mean,baseline,4,1,independent_MC,strong,1749,0.7865443555192702,0.03428036,0.8210405946255003
clean54,endpoint_mean,baseline,4,1,direct_N4096,all,2862,0.6518644799355768,0.05546811,0.7735849056603774
clean54,endpoint_mean,baseline,4,1,direct_N4096,strong,1749,0.6814236874907831,0.044820953,0.7855917667238422
clean54,endpoint_mean,baseline,4,2,generator_0_vs_1,all,2862,0.5396527477190901,0.05925086,0.7110412299091544
clean54,endpoint_mean,baseline,4,2,generator_0_vs_1,strong,1749,0.5151538597407083,0.052773476,0.710691823899371
clean54,endpoint_mean,baseline,4,2,generator_0_vs_2,all,2862,0.5543161872507416,0.058141988,0.7253668763102725
clean54,endpoint_mean,baseline,4,2,generator_0_vs_2,strong,1749,0.5224668091288703,0.052604333,0.7141223556317896
clean54,endpoint_mean,baseline,4,2,generator_1_vs_2,all,2862,0.571002508804479,0.0564373,0.722921034241789
clean54,endpoint_mean,baseline,4,2,generator_1_vs_2,strong,1749,0.5415880345206366,0.051937655,0.7141223556317896
clean54,endpoint_mean,baseline,4,2,independent_MC,all,2862,0.7731753915107888,0.04151312,0.8127183787561146
clean54,endpoint_mean,baseline,4,2,independent_MC,strong,1749,0.7964074381643571,0.03391884,0.8227558604917096
clean54,endpoint_mean,baseline,4,2,direct_N4096,all,2862,0.6665052767457528,0.0560325,0.7638015373864431
clean54,endpoint_mean,baseline,4,2,direct_N4096,strong,1749,0.6911818983658713,0.045298513,0.7695826186392224
clean54,endpoint_mean,baseline,4,4,generator_0_vs_1,all,2862,0.5697605170889954,0.059366666,0.7295597484276729
clean54,endpoint_mean,baseline,4,4,generator_0_vs_1,strong,1749,0.5418893179701434,0.052654125,0.7221269296740995
clean54,endpoint_mean,baseline,4,4,generator_0_vs_2,all,2862,0.5857027810219322,0.058228213,0.7299091544374563
clean54,endpoint_mean,baseline,4,4,generator_0_vs_2,strong,1749,0.5527066491644878,0.052062254,0.7152658662092625
clean54,endpoint_mean,baseline,4,4,generator_1_vs_2,all,2862,0.6051773535271241,0.056349184,0.7354996505939903
clean54,endpoint_mean,baseline,4,4,generator_1_vs_2,strong,1749,0.5726585320038107,0.05138399,0.7198399085191538
clean54,endpoint_mean,baseline,4,4,independent_MC,all,2862,0.8002868619457245,0.040592067,0.8256464011180993
clean54,endpoint_mean,baseline,4,4,independent_MC,strong,1749,0.8142683653723763,0.033262007,0.8324757004002287
clean54,endpoint_mean,baseline,4,4,direct_N4096,all,2862,0.6643340141043069,0.05922025,0.7735849056603774
clean54,endpoint_mean,baseline,4,4,direct_N4096,strong,1749,0.6868063611186964,0.04733994,0.7764436821040595
clean54,endpoint_mean,baseline,4,8,generator_0_vs_1,all,2862,0.6071961244224664,0.06060156,0.746680642907058
clean54,endpoint_mean,baseline,4,8,generator_0_vs_1,strong,1749,0.5776725765491362,0.0532431,0.7381360777587193
clean54,endpoint_mean,baseline,4,8,generator_0_vs_2,all,2862,0.62523836453312,0.059397407,0.7491264849755416
clean54,endpoint_mean,baseline,4,8,generator_0_vs_2,strong,1749,0.5964350730656157,0.052086446,0.7375643224699828
clean54,endpoint_mean,baseline,4,8,generator_1_vs_2,all,2862,0.6506958334908941,0.057114717,0.7480782669461915
clean54,endpoint_mean,baseline,4,8,generator_1_vs_2,strong,1749,0.6166522428825438,0.051108513,0.7284162378502002
clean54,endpoint_mean,baseline,4,8,independent_MC,all,2862,0.8373732118516467,0.03914781,0.8448637316561844
clean54,endpoint_mean,baseline,4,8,independent_MC,strong,1749,0.8409903369804927,0.03226869,0.8450543167524299
clean54,endpoint_mean,baseline,4,8,direct_N4096,all,2862,0.6698252236795248,0.063932516,0.7742837176799441
clean54,endpoint_mean,baseline,4,8,direct_N4096,strong,1749,0.6741332030949923,0.05219553,0.773013150371641
clean54,endpoint_mean,baseline,4,16,generator_0_vs_1,all,2862,0.6320533215379874,0.06530009,0.7445842068483578
clean54,endpoint_mean,baseline,4,16,generator_0_vs_1,strong,1749,0.5981144232047042,0.056127917,0.7358490566037735
clean54,endpoint_mean,baseline,4,16,generator_0_vs_2,all,2862,0.6568094585536549,0.06316079,0.7543675751222921
clean54,endpoint_mean,baseline,4,16,generator_0_vs_2,strong,1749,0.6376536665700345,0.05379313,0.7444253859348199
clean54,endpoint_mean,baseline,4,16,generator_1_vs_2,all,2862,0.6761906386627777,0.061362665,0.7589098532494759
clean54,endpoint_mean,baseline,4,16,generator_1_vs_2,strong,1749,0.6381886725165512,0.05278278,0.7375643224699828
clean54,endpoint_mean,baseline,4,16,independent_MC,all,2862,0.8725775668701997,0.038374748,0.8630328441649197
clean54,endpoint_mean,baseline,4,16,independent_MC,strong,1749,0.8637092201007402,0.031871907,0.8650657518582047
clean54,endpoint_mean,baseline,4,16,direct_N4096,all,2862,0.6628384575903337,0.071477726,0.7693920335429769
clean54,endpoint_mean,baseline,4,16,direct_N4096,strong,1749,0.6440910128255234,0.061094712,0.7712978845054317
clean54,endpoint_mean,baseline,4,32,generator_0_vs_1,all,2862,0.5949205585064408,0.07753449,0.7285115303983228
clean54,endpoint_mean,baseline,4,32,generator_0_vs_1,strong,1749,0.5519967410509269,0.06338884,0.7135506003430532
clean54,endpoint_mean,baseline,4,32,generator_0_vs_2,all,2862,0.6233010717320302,0.07365203,0.753319357092942
clean54,endpoint_mean,baseline,4,32,generator_0_vs_2,strong,1749,0.5866050823232292,0.061192527,0.7438536306460835
clean54,endpoint_mean,baseline,4,32,generator_1_vs_2,all,2862,0.6292083127767671,0.07305873,0.7459818308874913
clean54,endpoint_mean,baseline,4,32,generator_1_vs_2,strong,1749,0.5757692583311512,0.059712097,0.7307032590051458
clean54,endpoint_mean,baseline,4,32,independent_MC,all,2862,0.8843146575770917,0.040237132,0.8668763102725366
clean54,endpoint_mean,baseline,4,32,independent_MC,strong,1749,0.8650730016928367,0.03292361,0.8610634648370498
clean54,endpoint_mean,baseline,4,32,direct_N4096,all,2862,0.6296969617892769,0.09301616,0.7526205450733753
clean54,endpoint_mean,baseline,4,32,direct_N4096,strong,1749,0.5770774852710865,0.077311836,0.7495711835334476
clean54,endpoint_mean,baseline,8,1,generator_0_vs_1,all,2862,0.580071920002408,0.058560114,0.7246680642907058
clean54,endpoint_mean,baseline,8,1,generator_0_vs_1,strong,1749,0.547273182583575,0.050173916,0.7238421955403087
clean54,endpoint_mean,baseline,8,1,generator_0_vs_2,all,2862,0.5873304135939676,0.05898019,0.7379454926624738
clean54,endpoint_mean,baseline,8,1,generator_0_vs_2,strong,1749,0.5536436699175786,0.052662913,0.7329902801600915
clean54,endpoint_mean,baseline,8,1,generator_1_vs_2,all,2862,0.5846744690488295,0.058834672,0.7302585604472397
clean54,endpoint_mean,baseline,8,1,generator_1_vs_2,strong,1749,0.5627992981932795,0.05219421,0.7278444825614637
clean54,endpoint_mean,baseline,8,1,independent_MC,all,2862,0.8001732086291257,0.041413594,0.8333333333333334
clean54,endpoint_mean,baseline,8,1,independent_MC,strong,1749,0.8006161252934708,0.03470702,0.8313321898227558
clean54,endpoint_mean,baseline,8,1,direct_N4096,all,2862,0.6779113518929123,0.05609397,0.773235499650594
clean54,endpoint_mean,baseline,8,1,direct_N4096,strong,1749,0.6803589912958247,0.04728605,0.7781589479702687
clean54,endpoint_mean,baseline,8,2,generator_0_vs_1,all,2862,0.5907486685555473,0.058827024,0.7260656883298393
clean54,endpoint_mean,baseline,8,2,generator_0_vs_1,strong,1749,0.556500772402331,0.05028939,0.7249857061177816
clean54,endpoint_mean,baseline,8,2,generator_0_vs_2,all,2862,0.5968933679369748,0.05913312,0.7354996505939903
clean54,endpoint_mean,baseline,8,2,generator_0_vs_2,strong,1749,0.5658074562197871,0.052478597,0.7335620354488279
clean54,endpoint_mean,baseline,8,2,generator_1_vs_2,all,2862,0.5946357098556437,0.058917016,0.7320055904961565
clean54,endpoint_mean,baseline,8,2,generator_1_vs_2,strong,1749,0.5727415892255061,0.052131053,0.7272727272727273
clean54,endpoint_mean,baseline,8,2,independent_MC,all,2862,0.8102542571459986,0.04110953,0.8410202655485675
clean54,endpoint_mean,baseline,8,2,independent_MC,strong,1749,0.8073296545861632,0.03444495,0.8376214979988564
clean54,endpoint_mean,baseline,8,2,direct_N4096,all,2862,0.6764628335161595,0.058519673,0.7739343116701607
clean54,endpoint_mean,baseline,8,2,direct_N4096,strong,1749,0.6769314987072425,0.048968393,0.7781589479702687
clean54,endpoint_mean,baseline,8,4,generator_0_vs_1,all,2862,0.6081210040651779,0.05963303,0.7302585604472397
clean54,endpoint_mean,baseline,8,4,generator_0_vs_1,strong,1749,0.5725606177424319,0.050719596,0.7232704402515723
clean54,endpoint_mean,baseline,8,4,generator_0_vs_2,all,2862,0.6124274414549558,0.05977832,0.7344514325646401
clean54,endpoint_mean,baseline,8,4,generator_0_vs_2,strong,1749,0.5857768696482051,0.052410804,0.7307032590051458
clean54,endpoint_mean,baseline,8,4,generator_1_vs_2,all,2862,0.6094749926373723,0.0594207,0.7358490566037735
clean54,endpoint_mean,baseline,8,4,generator_1_vs_2,strong,1749,0.5872635649830071,0.052240774,0.7295597484276729
clean54,endpoint_mean,baseline,8,4,independent_MC,all,2862,0.827986952023486,0.040658157,0.8417190775681341
clean54,endpoint_mean,baseline,8,4,independent_MC,strong,1749,0.8201409803874291,0.03410404,0.8370497427101201
clean54,endpoint_mean,baseline,8,4,direct_N4096,all,2862,0.6869493471722018,0.060056508,0.7760307477288609
clean54,endpoint_mean,baseline,8,4,direct_N4096,strong,1749,0.6791911548578359,0.050413113,0.773013150371641
clean54,endpoint_mean,baseline,8,8,generator_0_vs_1,all,2862,0.6282050560391857,0.061627574,0.7449336128581412
clean54,endpoint_mean,baseline,8,8,generator_0_vs_1,strong,1749,0.5915501192387337,0.051884867,0.7347055460263008
clean54,endpoint_mean,baseline,8,8,generator_0_vs_2,all,2862,0.6330746775057068,0.061505236,0.7354996505939903
clean54,endpoint_mean,baseline,8,8,generator_0_vs_2,strong,1749,0.6126212817448947,0.0526584,0.7324185248713551
